43.1417238,43.1674413
43.0975085,-8.5103004
43.8007801,-0.18372
44.0897294,-32.185629
44.9063656,44.2883253
45.0179912,-10.824606
45.9545984,-1.1037141
46.8972713,-72.834044
47.0451415,-22.960234
47.6848859,32.658076
47.8283651,-20.771699
47.9802135,-76.864109
48.0123804,50.4873892
48.2581728,41.3336849
49.2590295,1.2550112
49.5795565,68.4922102
49.9506711,41.5117309
51.1714997,34.179396
51.2594836,-41.904887
51.3039697,40.6980184
51.3480461,-56.595725
52.152142,-28.698871
52.7174101,5.6404204
52.8459867,-5.1416815
53.3282645,37.3030964
53.4016964,-36.140186
53.6020373,-15.227707
53.844059,19.1246913
54.1254742,32.3081458
55.5154676,-21.24431
56.3022006,-39.574805
56.7727202,-30.397479
57.3466226,-11.990914
57.5957829,-50.302613
57.9237453,-40.466465
58.2395091,-68.521406
58.4269629,37.2354564
58.5394343,2.825173
59.0831863,-62.86089
59.2355263,-40.696078
59.4380571,41.9181173
59.8354003,-30.20269
59.7867976,-30.302943
59.8739231,50.9639641
60.6070054,-18.04758
60.9739541,-36.083861
61.2570879,-37.187575
61.3916785,-13.137132
61.8186282,3.707181
63.3430189,16.9975211
63.4180893,11.2041342
63.7194237,-7.9276956
64.5886425,38.0266014
65.0016418,-54.937944
65.6002592,-56.225634
65.9198498,4.1338362
66.5030053,-57.200506
66.7558627,-12.059491
67.4475784,-67.055521
67.4096061,-21.162164
68.2962182,5.3543204
68.3632771,-58.726075
69.0928942,-10.376089
69.3673189,-47.191514
69.5591165,-10.795848
69.9960026,-59.68159
70.1987764,27.6630253
70.343888,-27.138695
70.4752976,-8.4427681
70.9450084,28.9719194
71.0375969,28.2168791
71.1571217,-28.165101
71.6236264,18.4608627
72.508206,-55.211205
72.9229684,-3.8093435
72.9334041,-58.183432
73.019859,49.5457929
73.3572496,4.0616296
73.6787366,-43.23965
73.9954591,-75.54118
74.9836909,27.1005948
74.9867197,35.048438
75.5377011,3.5305335
75.7426167,22.9977161
76.1427963,-73.824242
76.3514606,-67.5765
76.4405341,-23.853913
76.9840357,67.623431
77.0821115,17.3633468
77.6897199,16.4994853
77.9908483,-18.493895
78.3184305,66.4639674
78.8323095,18.9143812
79.0475231,-0.1497602
79.0946865,19.4531489
79.0883956,-10.561507
79.8992349,-32.657752
79.957179,-45.778844
80.2558208,-25.362564
80.7415878,-36.458572
81.0287884,-12.169133
81.2770931,-23.636329
81.3254586,-46.005628
81.6136329,-21.286577
82.0084974,-39.579099
82.7350444,13.532022
83.2396389,13.752513
83.4589902,-13.355151
83.8838553,40.1877323
84.976174,-28.665556
85.887329,-27.651423
86.0003568,-43.424133
86.0940233,59.1266776
86.8120871,50.6403706
87.1184332,-47.758755
87.6690369,-32.271198
88.0474074,-7.456243
88.1173509,59.476937
88.7233595,46.4393815
88.8783436,39.8136407
89.5085623,-38.334563
89.9474604,-50.447783
90.1671369,0.1051279
90.5436358,28.472074
90.6582872,65.3712345
91.4540046,-27.911134
91.4218863,-86.631625
92.5272683,-62.720088
92.1613084,-62.787855
93.1121548,-46.788457
93.901482,71.0374823
95.7820766,-64.605747
95.8963462,64.7601502
95.9398061,-60.979009
95.943403,-32.216489
96.6125745,7.4579986
96.7441432,-37.099596
98.1965553,63.6737054
97.6064767,63.6781298
98.5148433,-74.777127
98.9438314,-75.27132
100.048706,-25.895283
100.056201,-47.692985
100.158416,-43.355711
100.32509,32.8254925
101.610847,53.0755464
103.051357,74.4269881
103.642446,7.0558123
103.956358,40.000323
104.049733,-49.330559
104.794481,24.0278423
105.292606,-32.581379
106.804549,64.5997172
107.180242,-46.71363
107.302151,-15.450997
107.308761,-36.02276
107.625273,59.1389942
108.516037,35.279275
108.562843,45.6988517
108.654098,-25.290303
109.502507,44.0908778
110.971135,-8.1039597
111.460984,-0.915716
111.405258,29.9541631
111.609736,-35.906073
111.647254,37.0007681
111.837717,-24.108984
113.28835,45.9184102
113.36163,51.8988706
114.2376,58.770414
114.936103,-31.71737
115.288365,-54.796045
115.75577,80.4405834
115.636733,49.8096907
115.673761,65.1770973
115.811371,-25.764017
116.038012,29.2474598
116.607792,25.8173101
116.871125,60.9335669
116.909786,-73.431417
118.074353,19.595099
118.184184,45.9493009
119.571766,83.9435807
119.081748,-41.628372
119.92425,-38.732232
119.972717,23.3900988
120.087402,26.6135066
120.491537,-49.778437
120.864087,8.6978678
121.024381,5.1138525
121.193273,10.7766819
121.22077,-1.1466362
121.325582,61.739932
121.920822,39.0042387
122.74436,76.0451306
123.058378,-40.05667
123.605559,4.342468
124.454971,2.8498324
124.561126,1.3742156
124.740534,-22.87672
125.754538,-4.9348747
127.427808,41.9102402
127.568931,-67.424804
128.105608,37.1267294
129.628211,-35.992598
129.960768,-12.242866
130.009822,29.8173889
130.351496,70.8950594
130.523224,7.990427
130.937441,35.828428
131.339047,-35.506724
131.327119,14.3427968
133.621953,-8.4076316
133.802422,64.395949
133.822757,-28.905933
133.908303,78.2233042
134.877022,44.9139583
135.493352,60.1517402
135.664435,-68.226803
135.655479,-48.226054
135.928708,-74.238058
136.153986,55.6007443
137.316469,3.911887
137.87502,45.4682938
139.039023,-62.324889
139.363378,-64.940846
139.608341,16.3054895
139.980611,55.3603187
139.991483,37.1910366
140.192737,-8.056097
140.912019,-21.596422
140.929146,22.9090576
140.97389,-31.691941
141.573758,-84.359331
141.303546,52.2862175
141.448096,69.4648486
141.513624,12.7343914
141.827103,23.0200837
142.407832,62.5440626
143.681469,-21.927785
143.862871,26.2860216
143.964992,61.353256
144.026164,-65.809382
145.519944,23.6852767
146.424767,-14.326305
146.917204,-30.948887
146.938095,7.422391
147.441449,73.2397227
147.979284,-6.8229214
148.085244,-62.543231
148.888451,69.0652157
149.873097,-22.826311
149.982694,13.0438534
149.927686,-31.216246
150.456343,28.7858251
150.490793,55.6798305
150.848342,-37.395825
151.480741,-23.056905
151.807029,65.5836441
152.202399,-9.9140838
152.45081,-42.811238
153.332895,-35.982637
154.320079,-4.0821358
155.262884,-2.6118136
154.994136,-2.5767385
155.417701,-3.4538155
155.877395,19.8650946
157.44,-38.348563
157.846338,-42.060602
157.827182,50.8932988
157.976326,-14.280935
157.967011,-34.853686
158.185592,-28.610151
158.598133,73.0140098
158.315371,52.8716195
159.68817,-49.781518
160.093156,-46.423811
160.255177,-17.574904
160.534836,0.7016739
160.8603,11.0900738
161.035584,70.4053205
161.204042,38.1811801
161.216286,-60.419879
161.677106,25.9316006
162.097766,-25.162043
162.37886,22.9645525
162.812665,-17.008078
162.9061,-17.124721
163.137378,10.6055292
164.931529,65.0685285
165.25735,11.0470631
165.917783,37.4903552
165.906738,-23.491975
166.113785,38.2088302
166.495981,58.9460474
166.406764,58.8557915
166.6977485,72.56866377
167.699994,-28.501022
168.457338,9.5863043
168.510962,20.3883474
168.683285,79.7266844
168.833066,54.3879128
169.908414,51.5543278
170.200068,-43.26397
171.400624,54.3825292
171.702153,35.2507345
171.81793,19.1555729
172.529381,-14.824266
172.964776,-12.532959
173.145267,53.0679714
173.205301,10.2964743
173.247877,10.395067
174.125353,67.6178783
174.122228,21.5961104
174.175214,-60.051723
174.640356,25.3981165
174.813041,25.5993964
174.787326,59.1985528
174.71252,-23.359796
174.757133,-37.738611
174.927129,31.9094276
175.317344,21.9393694
175.546216,10.2778444
176.124458,36.8857196
176.316418,79.6815021
176.418604,-18.454139
176.38804,58.9781545
176.473441,-69.900486
176.979477,9.0413454
177.191389,29.6412117
177.327824,-4.2807703
177.339656,53.3370322
178.014787,-11.37337
178.159044,-5.2070095
178.351968,49.5191402
179.483894,55.4536137
179.719247,42.5703255
179.920894,-19.990164
180.241436,6.8064024
180.309806,-3.67816
180.6984275,-53.83550041
180.79003,44.5313083
181.123622,20.3163092
181.175478,27.9032976
181.180523,31.1772679
181.483384,49.9989665
181.596033,52.7110309
181.887193,33.8778083
182.308814,47.0583628
182.37417,43.6853081
182.516875,-46.607529
182.635714,39.4058493
182.684475,38.3361748
182.809515,-39.557422
183.262791,7.0389178
183.288784,32.5963555
183.265867,32.7935448
183.477423,-5.5054411
183.574281,29.5286987
184.238056,-26.209168
184.291173,7.1916093
184.610475,29.81294
184.739585,47.3040128
185.341432,30.1769831
185.433717,75.3106378
185.593939,4.221048
185.850574,2.6790292
186.226924,21.3795662
186.444914,12.6621556
186.453655,33.546906
187.277907,2.052393
187.842458,57.9646192
187.904764,-47.96723
188.015088,20.1582059
188.050059,-42.297366
188.902645,-39.909347
189.680935,9.4601717
189.727488,-27.307803
189.776186,-16.179785
189.914336,-5.3441634
189.96528,34.9749458
190.435624,35.0627157
190.195773,-33.569904
190.19327,27.5649509
190.35732,-57.834291
191.666206,54.534287
191.991242,-58.500104
193.051964,-13.414765
193.334613,-41.635597
193.734771,-26.950538
194.046484,-5.7893621
195.022285,16.5374535
195.74517,16.4077114
195.997893,53.7916333
196.054571,-5.5515957
196.059678,-10.339502
196.364385,-49.468039
196.387552,-10.555379
196.608846,-40.41461
196.800383,-40.407563
197.27333,11.634144
197.680692,-55.869818
197.654369,-56.448508
197.738572,8.6273098
198.274063,-11.12844
198.453989,36.8994443
198.364486,36.5938771
198.822156,44.4071895
199.226235,-71.924177
200.248236,8.9783658
200.601925,-16.728445
201.365094,-43.01922
202.807622,-25.402756
203.018595,-5.1619911
203.16927,-77.844588
203.35877,-34.014805
203.665121,-23.446541
203.951034,2.9989335
203.974045,-34.295617
204.415755,-12.956863
204.566148,4.5426605
205.303678,-14.644506
205.273979,67.6722261
205.296431,30.37813
205.53491,35.654301
206.065266,19.5666464
206.329859,41.7123716
206.618413,19.3786891
206.535322,73.3481476
206.900028,-60.617743
206.82824,2.1827081
207.330253,-30.309494
207.470186,2.0792079
207.872949,-18.229518
208.264319,69.308181
208.367558,-11.384991
208.56419,-37.775882
208.621057,13.4659726
208.891044,35.3493617
208.973018,38.5746448
209.012003,18.3716668
209.152966,-19.529101
212.028271,-30.39832
212.686707,-42.475842
213.291518,-65.339092
213.311989,-3.2076737
214.208358,-11.982787
214.265265,-46.69478
214.428945,61.6979692
214.48613,25.7241162
214.498106,25.1368518
214.843352,-26.644752
215.373972,47.7901579
216.095509,24.6141909
216.854357,19.8311839
217.135876,42.6725043
217.277405,1.2850312
217.769934,28.287274
218.169627,-44.174429
218.467835,5.4583791
218.718572,48.6618715
219.092017,58.7942993
219.206747,-16.228122
219.799456,14.2561048
220.158752,53.5044489
220.599473,-17.253016
221.403531,27.0348778
221.617471,-64.273222
222.212411,-40.146051
223.740517,85.9163626
222.888099,-55.677311
222.303112,-55.605703
223.283022,25.9092005
223.822944,-51.570879
224.421579,-43.132062
224.781631,71.672185
226.004963,10.4377321
226.485635,3.7073107
226.6838701,3.862314672
227.161798,-49.883917
227.224817,-0.196969
227.999186,-21.317098
227.952883,-10.840131
228.021112,-10.776578
228.210545,-9.0999498
228.674908,-81.393881
228.763559,42.0498183
229.890298,65.5996057
230.415285,3.6247881
230.941135,63.6567529
232.493016,-13.011035
233.336239,-8.7005302
233.968338,57.9026449
235.599909,-14.184897
236.601376,69.4861775
236.931413,20.8712926
237.126567,-64.026344
237.103942,-13.757563
238.431631,23.8070547
238.39473,26.2448551
239.245325,-79.234523
241.346903,-72.898976
241.808029,48.5573385
241.850984,85.0296626
242.964155,-60.63196
243.488244,65.7194408
244.427239,32.3762175
244.651957,-59.454801
244.830464,81.0464965
246.472103,43.7872145
246.525145,-29.857395
246.35805,85.4949357
247.016911,51.7754172
247.451597,67.3783406
247.636078,39.3842185
247.814727,23.8827126
248.808344,-58.079964
250.834472,70.6325556
250.745051,39.8102748
252.06354,-30.584504
252.678141,4.6050965
252.834467,-59.234511
253.193038,-59.216953
253.078713,55.9055776
253.245401,2.4010169
253.312743,23.8285803
253.467585,39.7601783
254.023374,-52.061355
254.06992,-33.03686
257.246334,21.8855963
259.248121,-62.820563
259.810419,48.9803873
260.507973,43.2566668
260.836649,34.2994462
260.84668,36.5028348
262.805752,14.7155099
263.403652,36.5255177
264.368292,-29.133913
264.466913,-60.066598
264.412793,-59.940717
265.480238,-12.199042
265.506235,-60.920082
265.52896,18.4558532
265.822528,62.8392183
266.409439,29.1394937
266.872775,-22.878833
267.159564,68.7045251
266.748141,68.6085193
267.229743,-32.914606
267.982548,-60.328703
270.030283,66.6150908
270.69743,-14.915237
271.957963,11.3469771
274.048866,42.6615667
275.488441,64.3433924
275.361887,59.9225158
276.080758,-56.369095
276.045113,18.7690921
276.373728,72.1510813
276.489981,-7.1729886
276.635039,32.8582361
277.382419,48.7461722
277.710977,9.4783392
278.416301,-21.061125
278.764124,32.6963467
279.24264,-59.402291
279.584683,-65.427552
280.537518,79.7714274
281.224968,-62.364693
281.35912,72.1837268
282.60455,84.3790556
281.707105,84.4181331
281.761632,-78.530429
283.206294,30.0741661
283.667776,-78.898317
284.002287,15.6329011
284.205719,-54.708313
284.282311,-78.472545
285.954741,33.8447717
286.358083,42.4610344
288.311389,-50.18287
289.866855,-29.968896
290.308978,-58.670275
291.259097,50.7204953
291.625904,41.5513839
291.952016,73.9670719
292.557498,34.1804257
293.446495,32.9072071
294.387614,-6.2180018
294.518313,-51.163818
295.062992,-30.264242
295.669105,-10.323637
295.984335,21.3063851
296.830655,44.8283651
298.065828,2.5067148
299.868227,40.7339116
299.9993,65.1485285
300.23239,-18.174274
301.638999,56.3435846
301.741371,-34.548519
302.195379,-61.099952
302.355826,-48.831577
302.582341,-25.399819
302.572605,48.0059383
302.815474,-15.777862
303.746925,25.383657
303.86989,37.1832977
304.505414,-55.65875
304.661383,40.6833243
305.454294,44.0109123
306.008863,-2.7590708
306.732965,-2.2777102
307.120373,25.7233823
307.380131,-61.8191
307.673809,-75.545314
308.383462,21.7728948
308.58032,-9.7664501
308.773539,26.0583266
308.991172,-50.192286
310.065782,-51.429687
310.655434,75.1340134
311.017734,28.5526308
311.040636,-10.723539
312.112497,38.1903626
313.009818,-57.068756
314.068185,-47.246567
315.004153,43.036367
315.599127,-28.174635
317.291561,-9.6707718
317.382809,35.5493408
318.504777,82.0800919
319.042957,25.2836558
319.448755,51.6491052
319.871366,33.5491696
320.935787,25.0743855
321.163983,50.9738487
321.939155,56.9430461
322.300761,-15.644765
323.00919,-33.714948
323.688071,-27.432078
323.975108,47.4727509
324.096269,-62.400159
324.219637,-64.634381
324.438318,-14.548818
324.639303,32.0849447
324.937337,59.8375222
326.386735,11.0486316
327.022753,6.9607346
327.081366,-34.951248
327.49196,-18.989947
327.981347,-30.464872
329.063469,17.3812736
329.274942,-69.689906
329.361597,-6.1715626
330.172292,10.5522395
330.431401,50.8157
330.507894,-31.869591
330.680388,42.2777548
330.812421,31.7606397
331.079853,3.5642181
331.75831,10.2336449
332.281946,-27.809469
332.31755,-47.166696
332.974532,18.6971891
333.538257,-25.963728
334.301105,14.2391405
334.9573,26.2244447
335.937575,11.8358787
335.956423,-2.1035701
336.774045,36.3615834
337.307752,66.7809666
337.417018,-8.5484512
338.151714,11.730796
338.70762,-25.676951
338.942507,-26.050436
339.014923,33.9758366
339.137003,25.7631543
339.193721,-12.545223
340.071133,8.0537689
340.639112,-37.185442
340.588956,-45.652581
341.453007,39.6877556
342.171569,-51.164812
342.184758,17.4509405
342.715478,-8.9157826
342.972916,22.2937405
342.946381,-32.104375
343.490612,16.1482502
343.524522,-17.582035
343.681327,11.7141072
343.581956,11.7825716
344.151909,5.4214047
344.730478,40.9323316
344.887169,24.9183046
345.400957,-59.22251
345.504003,15.964772
345.762391,-18.690501
345.815059,8.8739169
346.181173,-8.6857273
346.235967,12.322961
346.762144,4.5491767
346.9536,22.7103453
346.988579,40.2775306
349.598445,-42.370422
349.736066,0.2438751
350.152448,64.5124415
350.601969,-6.7605575
351.350833,-38.446978
351.476032,21.8871903
351.841539,15.4103698
351.889909,9.6693623
352.266318,3.5332999
352.657037,71.3796142
353.480141,-23.727957
355.481134,30.5817731
355.998174,5.6398993
356.182952,-42.720117
356.770143,51.7049725
357.983841,-1.1536892
358.092058,58.7585384
358.214243,-17.076995
359.782919,-30.62796
359.767938,-60.91644
307.146087,25.733383
32.336859,-10.133086
253.245401,2.4010169
