|name                       |ra        |dec      |time               |obsid      |status   |exposure_a|observation_mode|public_date|issue_flag|end_time           |_Search_Offset                  |
|Mkn421                     |11 04 17.8|+38 11 42|2013-04-18 00:16:07|60002023037|archived |     17795|SCIENCE         | 2014-05-07|         0|2013-04-18 09:06:07|   2.041 (166.113785,38.2088302)|
|Mkn421                     |11 04 16.7|+38 13 20|2013-03-11 23:01:07|60002023018|archived |     17472|SCIENCE         | 2014-05-07|         0|2013-03-12 08:21:07|   2.228 (166.113785,38.2088302)|
|Mkn421                     |11 04 22.6|+38 13 44|2013-02-16 23:36:07|60002023014|archived |     17356|SCIENCE         | 2014-05-07|         1|2013-02-17 11:11:07|   1.519 (166.113785,38.2088302)|
|Mkn421                     |11 04 18.2|+38 11 36|2013-04-15 22:01:07|60002023033|archived |     17276|SCIENCE         | 2014-05-07|         0|2013-04-16 07:26:07|   2.015 (166.113785,38.2088302)|
|Mkn421                     |11 04 19.6|+38 13 36|2013-03-04 23:06:07|60002023016|archived |     17251|SCIENCE         | 2014-05-07|         1|2013-03-05 08:51:07|   1.854 (166.113785,38.2088302)|
|Mkn421                     |11 04 14.7|+38 13 36|2013-03-17 00:11:07|60002023020|archived |     16554|SCIENCE         | 2014-05-07|         0|2013-03-17 10:16:07|   2.703 (166.113785,38.2088302)|
|Mkn421                     |11 04 18.7|+38 11 37|2013-04-13 21:36:07|60002023029|archived |     16508|SCIENCE         | 2014-05-07|         0|2013-04-14 06:56:07|   1.920 (166.113785,38.2088302)|
|Mkn421                     |11 04 18.6|+38 11 37|2013-04-19 00:31:07|60002023039|archived |     15958|SCIENCE         | 2014-05-07|         0|2013-04-19 08:16:07|   1.945 (166.113785,38.2088302)|
|Mkn421                     |11 04 18.2|+38 11 39|2013-04-14 21:41:07|60002023031|archived |     15605|SCIENCE         | 2014-05-07|         0|2013-04-15 07:11:07|   2.001 (166.113785,38.2088302)|
|Mkn421                     |11 04 22.9|+38 13 53|2013-02-12 00:16:07|60002023012|archived |     14775|SCIENCE         | 2014-05-07|         0|2013-02-12 10:06:07|   1.613 (166.113785,38.2088302)|
|Mkn421                     |11 04 37.7|+38 13 39|2013-01-02 18:41:07|60002023002|archived |      9152|SCIENCE         | 2014-05-07|         0|2013-01-02 23:01:07|   2.333 (166.113785,38.2088302)|
|Mkn421                     |11 04 18.2|+38 11 39|2013-04-12 20:36:07|60002023027|archived |      7629|SCIENCE         | 2014-05-07|         0|2013-04-13 02:01:07|   1.986 (166.113785,38.2088302)|
|Mkn421                     |11 04 22.0|+38 13 09|2013-04-10 21:26:07|60002023024|archived |      5757|SCIENCE         | 2014-05-07|         0|2013-04-11 01:01:07|   1.212 (166.113785,38.2088302)|
|Mkn421                     |11 04 17.0|+38 12 06|2013-04-12 20:11:07|60002023026|archived |       441|SCIENCE         | 2014-05-07|         0|2013-04-12 20:36:07|   2.071 (166.113785,38.2088302)|
|Mkn421                     |11 04 20.1|+38 12 50|2013-04-10 20:53:07|60002023023|archived |       118|SCIENCE         | 2014-05-07|         0|2013-04-10 21:26:07|   1.454 (166.113785,38.2088302)|
|Mkn421                     |11 04 21.9|+38 14 16|2013-02-11 23:31:07|60002023011|archived |        78|SCIENCE         | 2014-05-07|         0|2013-02-12 00:16:07|   2.041 (166.113785,38.2088302)|
|MRK_421                    |11 04 27.3|+38 12 32|                   |81001631   |accepted |    -40000|                |           |          |                   |   0.002 (166.113785,38.2088302)|
|CGCG291m028                |11 05 44.5|+58 56 52|2019-03-26 14:31:09|60160420002|archived |     15768|SCIENCE         | 2019-04-05|         0|2019-03-26 22:26:09|   1.881 (166.495981,58.9460474)|
|2MASXJ11053754p5851206     |11 05 37.6|+58 51 21|                   |60160421   |accepted |    -20000|                |           |          |                   |   6.079 (166.495981,58.9460474)|
|CGCG291m028                |11 05 44.5|+58 56 52|2019-03-26 14:31:09|60160420002|archived |     15768|SCIENCE         | 2019-04-05|         0|2019-03-26 22:26:09|   5.597 (166.406764,58.8557915)|
|2MASXJ11053754p5851206     |11 05 37.6|+58 51 21|                   |60160421   |accepted |    -20000|                |           |          |                   |   0.001 (166.406764,58.8557915)|
|NGC3516                    |11 06 35.5|+72 31 34|2014-07-11 14:56:07|60002042004|archived |     72088|SCIENCE         | 2015-03-31|         0|2014-07-12 21:31:07| 2.706 (166.6977485,72.56866377)|
|NGC_3516                   |11 06 02.9|+72 33 02|2023-05-28 03:41:09|80901608002|processed|     66152|SCIENCE         | 2024-06-22|         0|2023-05-29 08:36:09| 3.510 (166.6977485,72.56866377)|
|NGC3516                    |11 06 21.9|+72 31 03|2014-06-24 16:51:07|60002042002|archived |     50998|SCIENCE         | 2015-03-31|         0|2014-06-25 12:41:07| 3.613 (166.6977485,72.56866377)|
|NGC3516                    |11 06 24.1|+72 33 41|2020-04-20 16:41:09|60160001002|archived |     39857|SCIENCE         | 2020-05-04|         0|2020-04-21 12:16:09| 1.807 (166.6977485,72.56866377)|
|NGC_3516                   |11 07 23.2|+72 32 57|2022-09-27 16:16:09|60801025004|archived |     34466|SCIENCE         | 2023-04-03|         0|2022-09-28 04:36:09| 2.920 (166.6977485,72.56866377)|
|NGC_3516                   |11 06 50.9|+72 35 27|2017-12-28 10:41:09|60302016010|archived |     34108|SCIENCE         | 2019-01-05|         0|2017-12-29 02:06:09| 1.352 (166.6977485,72.56866377)|
|NGC_3516                   |11 06 48.6|+72 35 13|2017-12-30 04:36:09|60302016012|archived |     33343|SCIENCE         | 2019-01-05|         0|2017-12-30 20:41:09| 1.098 (166.6977485,72.56866377)|
|NGC_3516                   |11 07 12.2|+72 35 48|2017-12-11 00:06:09|60302016006|archived |     32951|SCIENCE         | 2019-01-05|         0|2017-12-11 14:51:09| 2.504 (166.6977485,72.56866377)|
|NGC_3516                   |11 06 56.4|+72 35 10|2017-12-07 17:11:09|60302016004|archived |     32721|SCIENCE         | 2019-01-05|         0|2017-12-08 08:01:09| 1.247 (166.6977485,72.56866377)|
|NGC_3516                   |11 07 00.0|+72 35 18|2017-12-05 16:51:09|60302016002|archived |     28791|SCIENCE         | 2019-01-05|         0|2017-12-06 05:31:09| 1.501 (166.6977485,72.56866377)|
|NGC_3516                   |11 06 58.1|+72 35 43|2017-12-26 05:36:09|60302016008|archived |     22290|SCIENCE         | 2019-01-05|         0|2017-12-26 16:06:09| 1.789 (166.6977485,72.56866377)|
|NGC_3516                   |11 07 20.9|+72 32 35|2022-09-25 09:36:09|60801025002|archived |     18690|SCIENCE         | 2023-04-03|         0|2022-09-25 23:31:09| 2.935 (166.6977485,72.56866377)|
|NGC3516                    |11 06 29.2|+72 31 00|2014-06-24 16:01:07|60002042001|archived |       429|SCIENCE         | 2015-03-31|         0|2014-06-24 16:51:07| 3.401 (166.6977485,72.56866377)|
|NGC_3516                   |11 07 21.0|+72 33 15|2022-09-27 15:46:09|60801025003|archived |       279|SCIENCE         | 2023-04-03|         0|2022-09-27 16:16:09| 2.662 (166.6977485,72.56866377)|
|NGC_3516                   |11 07 27.8|+72 32 30|2022-09-25 08:46:09|60801025001|archived |       192|SCIENCE         | 2023-04-03|         0|2022-09-25 09:36:09| 3.430 (166.6977485,72.56866377)|
|NGC_3516                   |11 07 08.7|+72 35 28|2017-12-07 16:56:09|60302016003|archived |       192|SCIENCE         | 2019-01-05|         0|2017-12-07 17:11:09| 2.089 (166.6977485,72.56866377)|
|NGC_3516                   |11 07 04.6|+72 35 32|2017-12-05 16:36:09|60302016001|archived |       170|SCIENCE         | 2019-01-05|         0|2017-12-05 16:51:09| 1.906 (166.6977485,72.56866377)|
|NGC3516                    |11 06 37.2|+72 31 13|2014-07-11 14:06:07|60002042003|archived |        44|SCIENCE         | 2015-03-31|         0|2014-07-11 14:56:07| 3.003 (166.6977485,72.56866377)|
|NGC_3516                   |11 07 06.7|+72 35 44|2017-12-10 23:06:09|60302016005|archived |         0|SLEW            | 2019-01-05|         0|2017-12-11 00:06:09| 2.160 (166.6977485,72.56866377)|
|ESO438mG009                |11 10 55.6|-28 29 48|2015-02-01 23:41:07|60160423002|archived |     21670|SCIENCE         | 2015-09-17|         1|2015-02-02 11:16:07|   1.697 (167.699994,-28.501022)|
|ESO438m9                   |11 11 00.2|-28 28 07|2021-11-11 16:11:09|60761005002|archived |     21432|SCIENCE         | 2021-11-22|         0|2021-11-12 03:01:09|   3.303 (167.699994,-28.501022)|
|Mrk732                     |11 13 44.2|+09 35 19|2013-06-11 15:06:07|60061208002|archived |     26359|SCIENCE         | 2015-03-31|         0|2013-06-12 05:21:07|    1.376 (168.457338,9.5863043)|
|NGC3588                    |11 14 06.1|+20 24 57|2014-01-17 16:21:07|60061324002|archived |     23556|SCIENCE         | 2015-03-31|         0|2014-01-18 04:21:07|   1.834 (168.510962,20.3883474)|
|MCGp13m08m056              |11 14 20.2|+79 42 05|2016-07-02 11:46:08|60161426002|archived |     21032|SCIENCE         | 2016-07-11|         0|2016-07-02 18:31:08|   1.847 (168.683285,79.7266844)|
|MCGp13m08m056              |11 14 12.4|+79 41 37|2016-07-02 11:31:08|60161426001|archived |       441|SCIENCE         | 2016-07-11|         0|2016-07-02 11:46:08|   2.430 (168.683285,79.7266844)|
|MCGp09m19m015NED02         |11 15 20.0|+54 23 17|                   |60160427   |accepted |    -20000|                |           |          |                   |   0.010 (168.833066,54.3879128)|
|SBS1116p518                |11 19 38.0|+51 33 15|                   |60160428   |accepted |    -20000|                |           |          |                   |   0.002 (169.908414,51.5543278)|
|H1118_429                  |11 21 03.1|-43 16 24|2022-02-13 23:46:09|60061210002|archived |     19879|SCIENCE         | 2022-02-21|         0|2022-02-14 11:36:09|    2.810 (170.200068,-43.26397)|
|ARP151                     |11 25 48.5|+54 22 31|2019-10-08 00:41:09|60160430002|archived |     23631|SCIENCE         | 2019-10-30|         0|2019-10-08 11:31:09|   1.852 (171.400624,54.3825292)|
|ARP151                     |11 25 57.8|+54 21 35|2019-10-08 00:16:09|60160430001|archived |         0|SLEW            | 2019-10-30|         0|2019-10-08 00:41:09|   3.442 (171.400624,54.3825292)|
|Mrk423                     |11 26 35.6|+35 13 49|2023-07-01 07:16:09|60160431002|archived |     22969|SCIENCE         | 2023-07-10|         0|2023-07-01 19:26:09|   2.908 (171.702153,35.2507345)|
|2MASXJ11271632p1909198     |11 27 16.3|+19 09 20|                   |60160432   |accepted |    -20000|                |           |          |                   |    0.008 (171.81793,19.1555729)|
|PKS1127m14                 |11 30 16.7|-14 50 01|2021-03-01 10:56:09|90701608002|archived |     23274|SCIENCE         | 2021-03-08|         0|2021-03-02 00:16:09|   2.406 (172.529381,-14.824266)|
|RXS_J1131m1231             |11 31 45.8|-12 33 10|2018-06-06 12:46:09|60401001002|archived |     77547|SCIENCE         | 2019-07-02|         0|2018-06-08 11:11:09|   1.840 (172.964776,-12.532959)|
|RX_J1131m1231              |11 31 57.6|-12 30 43|2019-12-18 14:51:09|60502021004|archived |     23561|SCIENCE         | 2021-12-04|         0|2019-12-19 04:16:09|   1.949 (172.964776,-12.532959)|
|RX_J1131m1231              |11 31 43.0|-12 32 38|2020-06-15 11:16:09|60502021010|archived |     22930|SCIENCE         | 2021-12-04|         0|2020-06-16 01:16:09|   2.177 (172.964776,-12.532959)|
|RX_J1131m1231              |11 31 45.3|-12 33 52|2020-05-05 14:26:09|60502021008|archived |     22612|SCIENCE         | 2021-12-04|         0|2020-05-06 04:41:09|   2.427 (172.964776,-12.532959)|
|RXS_J1131m1231             |11 32 03.1|-12 31 29|2023-02-10 19:41:09|60802012008|archived |     21628|SCIENCE         | 2023-09-13|         0|2023-02-11 07:11:09|   2.856 (172.964776,-12.532959)|
|RX_J1131m1231              |11 32 04.7|-12 30 50|2020-11-30 09:51:09|60502021012|archived |     21183|SCIENCE         | 2021-12-04|         0|2020-11-30 21:01:09|   3.411 (172.964776,-12.532959)|
|RXS_J1131m1231             |11 31 39.8|-12 32 19|2022-07-25 08:06:09|60802012004|archived |     20934|SCIENCE         | 2023-09-13|         0|2022-07-25 18:56:09|   2.876 (172.964776,-12.532959)|
|RX_J1131m1231              |11 31 59.2|-12 30 37|2020-01-28 12:01:09|60502021006|archived |     20750|SCIENCE         | 2021-12-04|         1|2020-01-29 00:31:09|   2.315 (172.964776,-12.532959)|
|RX_J1131m1231              |11 31 45.3|-12 32 44|2019-07-19 18:31:09|60502021002|archived |     20566|SCIENCE         | 2021-12-04|         0|2019-07-20 05:31:09|   1.703 (172.964776,-12.532959)|
|RXS_J1131m1231             |11 32 07.8|-12 31 15|2023-03-03 22:11:09|60802012010|archived |     19819|SCIENCE         | 2023-09-13|         0|2023-03-04 10:51:09|   4.021 (172.964776,-12.532959)|
|RXS_J1131m1231             |11 32 04.3|-12 30 59|2023-01-13 06:41:09|60802012006|archived |     18163|SCIENCE         | 2023-09-13|         0|2023-01-13 17:26:09|   3.259 (172.964776,-12.532959)|
|RXS_J1131m1231             |11 31 40.0|-12 32 34|2022-06-24 21:36:09|60802012002|archived |     18156|SCIENCE         | 2023-09-13|         0|2022-06-25 08:31:09|   2.888 (172.964776,-12.532959)|
|NGC_3718                   |11 32 52.0|+53 03 46|2017-10-27 13:31:09|60301031004|archived |     90370|SCIENCE         | 2018-11-14|         0|2017-10-29 12:01:09|   2.587 (173.145267,53.0679714)|
|NGC_3718                   |11 32 52.2|+53 04 06|2017-10-30 01:21:09|60301031006|archived |     57379|SCIENCE         | 2018-11-14|         0|2017-10-31 06:56:09|   2.604 (173.145267,53.0679714)|
|NGC_3718                   |11 32 51.4|+53 03 44|2017-11-03 10:01:09|60301031008|archived |     57017|SCIENCE         | 2018-11-14|         0|2017-11-04 16:41:09|   2.510 (173.145267,53.0679714)|
|NGC_3718                   |11 32 51.5|+53 03 29|2017-10-24 10:01:09|60301031002|archived |     24530|SCIENCE         | 2018-11-14|         1|2017-10-24 21:56:09|   2.574 (173.145267,53.0679714)|
|2MASXJ11324928p1017473     |11 33 00.5|+10 18 28|2020-12-04 05:51:09|60061212002|archived |     20469|SCIENCE         | 2020-12-14|         0|2020-12-04 16:36:09|   2.849 (173.205301,10.2964743)|
|HB89_1130p106              |11 32 59.5|+10 23 42|                   |60160437   |accepted |    -20000|                |           |          |                   |   6.430 (173.205301,10.2964743)|
|2MASXJ11324928p1017473     |11 33 00.5|+10 18 28|2020-12-04 05:51:09|60061212002|archived |     20469|SCIENCE         | 2020-12-14|         0|2020-12-04 16:36:09|    5.248 (173.247877,10.395067)|
|HB89_1130p106              |11 32 59.5|+10 23 42|                   |60160437   |accepted |    -20000|                |           |          |                   |    0.002 (173.247877,10.395067)|
|2MASXJ11363009p6737042     |11 36 30.1|+67 37 04|                   |60160438   |accepted |    -20000|                |           |          |                   |   0.002 (174.125353,67.6178783)|
|Mrk739E                    |11 36 23.3|+21 36 13|2017-03-16 03:56:09|60260008002|archived |     18547|SCIENCE         | 2017-03-24|         0|2017-03-16 15:01:09|   1.472 (174.122228,21.5961104)|
|IGRJ11366m6002             |11 36 44.0|-60 00 44|2014-10-29 22:16:07|60061213002|archived |     21566|SCIENCE         | 2015-09-17|         1|2014-10-30 07:46:07|   2.384 (174.175214,-60.051723)|
|IGRJ11366m6002             |11 36 49.8|-60 01 11|2014-10-29 22:01:07|60061213001|archived |       158|SCIENCE         | 2015-09-17|         0|2014-10-29 22:16:07|   2.145 (174.175214,-60.051723)|
|2MASXJ11383367p2523532     |11 38 33.7|+25 23 53|                   |60160441   |accepted |    -20000|                |           |          |                   |   0.008 (174.640356,25.3981165)|
|SDSSJ113915d13             |11 39 22.8|+25 37 59|2023-01-16 16:41:09|60860008002|archived |     21053|SCIENCE         | 2023-07-23|         0|2023-01-17 03:51:09|   2.660 (174.813041,25.5993964)|
|SBS1136p594                |11 39 15.4|+59 13 20|2014-12-26 16:16:07|60160443002|archived |     23531|SCIENCE         | 2015-09-17|         0|2014-12-27 03:21:07|   1.645 (174.787326,59.1985528)|
|HE1136m2304                |11 38 42.5|-23 21 39|2014-07-02 22:31:07|80002031003|archived |     63565|SCIENCE         | 2015-07-16|         0|2014-07-04 10:01:07|    1.957 (174.71252,-23.359796)|
|HE1136m2304                |11 38 40.6|-23 22 48|2014-07-02 08:16:07|80002031002|archived |     23804|SCIENCE         | 2015-07-16|         0|2014-07-02 22:31:07|    2.684 (174.71252,-23.359796)|
|NGC_3783                   |11 38 54.1|-37 43 39|2016-08-24 21:16:08|60101110004|archived |     42428|SCIENCE         | 2017-08-26|         0|2016-08-25 21:56:08|   1.649 (174.757133,-37.738611)|
|NGC_3783                   |11 38 53.7|-37 43 22|2016-08-22 06:26:08|60101110002|archived |     41265|SCIENCE         | 2017-08-26|         0|2016-08-23 06:21:08|   1.850 (174.757133,-37.738611)|
|NGC_3783                   |11 39 08.1|-37 43 39|2016-12-11 21:56:08|80202006002|archived |     25657|SCIENCE         | 2018-01-12|         0|2016-12-12 13:36:08|   1.427 (174.757133,-37.738611)|
|NGC_3783                   |11 39 09.2|-37 43 39|2016-12-21 10:41:08|80202006004|archived |     25367|SCIENCE         | 2018-01-12|         1|2016-12-21 23:21:08|   1.633 (174.757133,-37.738611)|
|NGC_3783                   |11 39 01.7|-37 44 19|                   |60902005   |accepted |    -40000|                |           |          |                   |   0.007 (174.757133,-37.738611)|
|NGC_3783                   |11 39 01.7|-37 44 19|                   |60901023   |accepted |   -160000|                |           |          |                   |   0.007 (174.757133,-37.738611)|
|NGC3786                    |11 39 36.9|+31 53 50|2014-06-09 14:26:07|60061349002|archived |     21992|SCIENCE         | 2015-03-31|         0|2014-06-10 02:26:07|   1.397 (174.927129,31.9094276)|
|PG1138p222                 |11 41 16.2|+21 56 22|                   |60160447   |accepted |    -20000|                |           |          |                   |   0.003 (175.317344,21.9393694)|
|NGC3822                    |11 42 16.4|+10 17 52|2016-01-12 09:51:08|60061332002|archived |     21298|SCIENCE         | 2016-01-22|         0|2016-01-12 20:41:08|   1.774 (175.546216,10.2778444)|
|NGC3822                    |11 42 02.4|+10 15 58|2022-06-04 04:21:09|90801611002|archived |     21289|SCIENCE         | 2022-06-13|         0|2022-06-04 15:16:09|   2.244 (175.546216,10.2778444)|
|KUG1141p371                |11 44 21.2|+36 51 54|2020-05-13 01:16:09|90601618002|archived |     38562|SCIENCE         | 2020-05-26|         0|2020-05-13 22:31:09|   2.127 (176.124458,36.8857196)|
|KUG1141p371                |11 44 35.7|+36 54 41|2019-12-26 08:26:09|60160449002|archived |     21525|SCIENCE         | 2020-01-03|         0|2019-12-26 19:26:09|   1.933 (176.124458,36.8857196)|
|UGC06728                   |11 45 59.7|+79 40 09|2017-10-13 20:06:09|60376007002|archived |     58077|SCIENCE         | 2017-10-18|         1|2017-10-14 15:06:09|   2.095 (176.316418,79.6815021)|
|UGC06728                   |11 45 01.1|+79 40 14|2016-07-10 11:36:08|60160450002|archived |     22615|SCIENCE         | 2016-07-21|         0|2016-07-10 19:16:08|   0.937 (176.316418,79.6815021)|
|UGC06728                   |11 45 55.3|+79 40 37|2017-10-13 19:31:09|60376007001|archived |       536|SCIENCE         | 2017-10-18|         0|2017-10-13 20:06:09|   1.783 (176.316418,79.6815021)|
|UGC06728                   |11 44 52.1|+79 39 32|2016-07-10 10:51:08|60160450001|archived |       430|SCIENCE         | 2016-07-21|         0|2016-07-10 11:36:08|   1.728 (176.316418,79.6815021)|
|HE_1143m1810               |11 45 46.3|-18 26 36|2017-12-20 09:41:09|60302002006|archived |     23096|SCIENCE         | 2019-01-03|         0|2017-12-20 22:11:09|   1.526 (176.418604,-18.454139)|
|HE_1143m1810               |11 45 46.6|-18 26 40|2017-12-24 13:36:09|60302002010|archived |     22378|SCIENCE         | 2019-01-03|         0|2017-12-25 01:26:09|   1.567 (176.418604,-18.454139)|
|HE_1143m1810               |11 45 48.1|-18 26 30|2017-12-16 12:16:09|60302002002|archived |     20960|SCIENCE         | 2019-01-03|         0|2017-12-16 23:06:09|   1.952 (176.418604,-18.454139)|
|HE_1143m1810               |11 45 48.5|-18 26 28|2017-12-18 12:36:09|60302002004|archived |     20838|SCIENCE         | 2019-01-03|         0|2017-12-18 23:21:09|   2.068 (176.418604,-18.454139)|
|HE_1143m1810               |11 45 46.5|-18 26 27|2017-12-22 13:11:09|60302002008|archived |     20716|SCIENCE         | 2019-01-03|         0|2017-12-23 00:11:09|   1.637 (176.418604,-18.454139)|
|MCGp10m17m061              |11 45 45.8|+58 58 24|2019-10-05 14:41:09|60161452002|archived |     22253|SCIENCE         | 2019-10-30|         0|2019-10-06 01:51:09|    1.654 (176.38804,58.9781545)|
|MCGp10m17m061              |11 45 51.4|+58 57 34|2019-10-05 14:21:09|60161452001|archived |         0|SLEW            | 2019-10-30|         0|2019-10-05 14:41:09|    2.613 (176.38804,58.9781545)|
|PKS1143m696                |11 45 40.0|-69 51 15|2023-10-07 22:21:09|60160453002|archived |     23180|SCIENCE         | 2023-10-16|         0|2023-10-08 06:56:09|   3.019 (176.473441,-69.900486)|
|PKS1143m696                |11 45 45.1|-69 50 50|2023-10-07 21:46:09|60160453001|archived |       349|SCIENCE         | 2023-10-16|         0|2023-10-07 22:21:09|   3.274 (176.473441,-69.900486)|
|2MASXJ11475508p0902284     |11 47 45.2|+09 01 31|2022-05-05 19:26:09|60160454002|archived |     19570|SCIENCE         | 2022-05-16|         0|2022-05-06 08:06:09|    2.626 (176.979477,9.0413454)|
|MCGp05m28m032              |11 48 28.9|+29 37 42|2023-06-15 00:56:09|60160455002|archived |     23859|SCIENCE         | 2023-06-26|         0|2023-06-15 13:06:09|   3.789 (177.191389,29.6412117)|
|RBS1037                    |11 49 25.0|-04 15 33|2017-02-02 03:26:09|60061215002|archived |     40679|SCIENCE         | 2017-02-14|         0|2017-02-03 03:11:09|   2.037 (177.327824,-4.2807703)|
|SDSSJ114921d52p532013d4    |11 49 24.1|+53 21 58|2016-01-20 01:36:08|60260009002|archived |     24886|SCIENCE         | 2016-01-28|         0|2016-01-20 13:56:08|   1.785 (177.339656,53.3370322)|
|PG1149m110                 |11 51 53.1|-11 23 20|2019-07-20 05:41:09|60160458002|archived |     17252|SCIENCE         | 2019-08-05|         0|2019-07-20 15:11:09|    2.728 (178.014787,-11.37337)|
|MCG_01_30_041              |11 52 31.2|-05 13 18|2017-06-14 04:21:09|60061216002|archived |     26904|SCIENCE         | 2017-06-23|         0|2017-06-14 19:11:09|   1.960 (178.159044,-5.2070095)|
|4Cp49d22                   |11 53 24.5|+49 31 09|                   |60160460   |accepted |    -20000|                |           |          |                   |   0.004 (178.351968,49.5191402)|
|NGC_3998                   |11 58 06.4|+55 27 00|2016-10-25 20:26:08|60201050002|archived |    103930|SCIENCE         | 2017-11-10|         1|2016-10-28 01:26:08|   1.466 (179.483894,55.4536137)|
|NGC_3998                   |11 57 56.1|+55 27 13|                   |61002031   |accepted |    -50000|                |           |          |                   |   0.001 (179.483894,55.4536137)|
|IC751                      |11 58 51.3|+42 35 41|2013-02-04 00:26:07|60061217004|archived |     52017|SCIENCE         | 2015-12-22|         0|2013-02-05 04:21:07|   1.478 (179.719247,42.5703255)|
|IC751                      |11 59 02.4|+42 34 40|2014-11-28 06:01:07|60001148002|archived |     26285|SCIENCE         | 2015-12-22|         0|2014-11-28 20:51:07|   1.856 (179.719247,42.5703255)|
|IC751                      |11 58 58.0|+42 34 45|2014-11-30 06:26:07|60001148004|archived |     25742|SCIENCE         | 2015-12-22|         0|2014-11-30 20:41:07|   1.126 (179.719247,42.5703255)|
|IC751                      |11 58 45.2|+42 33 42|2013-05-23 05:36:07|60061217006|archived |     25049|SCIENCE         | 2015-12-22|         0|2013-05-23 18:11:07|   1.458 (179.719247,42.5703255)|
|IC751                      |11 59 06.5|+42 33 48|2012-10-28 23:01:07|60061217002|archived |     13099|SCIENCE         | 2015-03-31|         0|2012-10-29 05:01:07|   2.594 (179.719247,42.5703255)|
|IC751                      |11 58 57.8|+42 37 01|2013-02-03 23:41:07|60061217003|archived |       430|SCIENCE         | 2015-12-22|         0|2013-02-04 00:26:07|   2.956 (179.719247,42.5703255)|
|IC751                      |11 59 04.7|+42 34 56|2014-11-30 05:46:07|60001148003|archived |       153|SCIENCE         | 2015-12-22|         0|2014-11-30 06:26:07|   2.342 (179.719247,42.5703255)|
|IC751                      |11 59 10.2|+42 35 01|2014-11-28 05:46:07|60001148001|archived |       128|SCIENCE         | 2015-12-22|         0|2014-11-28 06:01:07|   3.339 (179.719247,42.5703255)|
|IC_750                     |11 58 52.2|+42 43 21|                   |61001028   |accepted |   -220000|                |           |          |                   |   9.131 (179.719247,42.5703255)|
|RBS_1055                   |11 59 52.4|-19 58 39|2021-02-06 14:06:09|60601015004|archived |    145597|SCIENCE         | 2022-02-15|         1|2021-02-09 23:56:09|   2.788 (179.920894,-19.990164)|
|RBS_1055                   |11 59 50.9|-19 58 34|2021-02-03 12:01:09|60601015002|archived |    108710|SCIENCE         | 2022-02-15|         0|2021-02-05 23:26:09|   2.477 (179.920894,-19.990164)|
|CGCG041_020                |12 01 07.7|+06 49 58|2022-01-18 07:01:09|60061218002|archived |     18801|SCIENCE         | 2022-01-24|         1|2022-01-18 18:06:09|    2.899 (180.241436,6.8064024)|
|Mrk1310                    |12 01 07.9|-03 40 58|2016-06-17 12:51:08|60160465002|archived |     21131|SCIENCE         | 2016-07-06|         0|2016-06-17 23:46:08|     1.641 (180.309806,-3.67816)|
|2MASXJ12024767m5350082     |12 03 02.3|-53 49 36|2020-02-24 11:21:09|60061219002|archived |     22380|SCIENCE         | 2020-03-28|         0|2020-02-24 22:21:09|2.225 (180.6984275,-53.83550041)|
|NGC_4051                   |12 03 24.9|+44 31 44|2018-11-04 12:56:09|60401009002|archived |    311139|SCIENCE         | 2019-11-22|         1|2018-11-11 14:46:09|    2.723 (180.79003,44.5313083)|
|NGC4051                    |12 03 04.7|+44 33 30|2014-02-16 13:36:07|60001050008|archived |     56683|SCIENCE         | 2014-09-23|         0|2014-02-17 18:11:07|    1.849 (180.79003,44.5313083)|
|NGC4051                    |12 03 23.5|+44 29 57|2013-10-09 20:01:07|60001050006|archived |     49618|SCIENCE         | 2014-09-23|         0|2013-10-10 22:31:07|    3.137 (180.79003,44.5313083)|
|NGC4051                    |12 02 55.4|+44 31 20|2013-06-17 21:21:07|60001050003|archived |     45734|SCIENCE         | 2014-09-23|         0|2013-06-18 21:16:07|    2.592 (180.79003,44.5313083)|
|SwiftJ1203d0p4433          |12 03 22.3|+44 33 12|2023-12-23 05:26:09|60160466002|archived |     18618|SCIENCE         | 2024-01-08|         0|2023-12-23 16:56:09|    2.621 (180.79003,44.5313083)|
|NGC4051                    |12 03 22.9|+44 30 45|2013-10-09 13:41:07|60001050005|archived |     10201|SCIENCE         | 2014-09-23|         1|2013-10-09 20:01:07|    2.626 (180.79003,44.5313083)|
|NGC4051                    |12 03 01.8|+44 31 31|2013-06-17 16:41:07|60001050002|archived |      9434|SCIENCE         | 2014-09-23|         0|2013-06-17 21:21:07|    1.435 (180.79003,44.5313083)|
|NGC4074                    |12 04 16.3|+20 18 13|2023-06-22 11:16:09|60061220002|archived |     22184|SCIENCE         | 2023-07-03|         0|2023-06-22 23:51:09|   3.220 (181.123622,20.3163092)|
|NGC_4070                   |12 03 58.7|+20 23 13|2022-07-19 08:56:09|60864002002|archived |     20514|SCIENCE         | 2023-01-25|         0|2022-07-19 20:01:09|   8.413 (181.123622,20.3163092)|
|GQCom                      |12 04 33.2|+27 52 31|2019-07-16 03:26:09|60160469002|archived |     30173|SCIENCE         | 2019-07-20|         0|2019-07-16 21:06:09|   2.594 (181.175478,27.9032976)|
|GQCom                      |12 04 28.1|+27 53 21|2020-05-23 07:36:09|60160469004|archived |     21178|SCIENCE         | 2020-06-03|         0|2020-05-23 18:31:09|   3.214 (181.175478,27.9032976)|
