Results from heasarc_numaster: NuSTAR Master Catalog
Coordinate system:  Equatorial
|name                   |ra        |dec      |time               |obsid      |status   |exposure_a|observation_mode|obs_type|processing_date    |public_date|issue_flag|_Search_Offset                |
|SWIFT_J1416d9m4640     |14 17 03.5|-46 42 44|2016-05-25 09:01:08|60201033002|archived |     21534|SCIENCE         |N02     |2020-12-12 01:52:12| 2017-06-04|         0|     1.045 (SWIFTJ1416.9-4640)|
|2MASXJ14174289p6141523 |14 17 42.9|+61 41 52|                   |60160576   |accepted |    -20000|                |EGS     |                   |           |          |     0.003 (SWIFTJ1417.7+6143)|
|NGC5548                |14 17 52.3|+25 05 17|2013-09-10 21:21:07|60002044006|archived |     51460|SCIENCE         |AGN     |2020-11-05 20:57:00| 2015-03-31|         0|     3.350 (SWIFTJ1417.9+2507)|
|NGC5548                |14 18 09.5|+25 08 12|2013-12-20 08:31:07|60002044008|archived |     50102|SCIENCE         |AGN     |2020-10-30 18:13:33| 2015-03-31|         0|     2.250 (SWIFTJ1417.9+2507)|
|NGC5548                |14 17 51.0|+25 06 57|2013-07-23 14:26:07|60002044005|archived |     49521|SCIENCE         |AGN     |2020-11-09 20:17:25| 2015-03-31|         0|     2.310 (SWIFTJ1417.9+2507)|
|NGC5548                |14 18 10.0|+25 09 32|2021-01-26 06:06:09|90701601002|archived |     38719|SCIENCE         |TOO     |2021-01-28 03:19:44| 2021-02-01|         0|     2.719 (SWIFTJ1417.9+2507)|
|NGC5548                |14 17 57.5|+25 07 21|2013-07-12 00:11:07|60002044003|archived |     27272|SCIENCE         |AGN     |2020-11-10 02:17:49| 2015-03-31|         1|     0.976 (SWIFTJ1417.9+2507)|
|NGC5548                |14 17 55.1|+25 08 03|2013-07-11 09:51:07|60002044002|archived |     24096|SCIENCE         |AGN     |2020-11-10 02:39:37| 2015-03-31|         1|     1.015 (SWIFTJ1417.9+2507)|
|SBS1419p480            |14 21 29.8|+47 47 25|                   |60160580   |accepted |    -20000|                |EGS     |                   |           |          |     0.011 (SWIFTJ1421.4+4747)|
|NGC5610                |14 24 28.2|+24 37 55|2017-02-11 18:01:09|60160581002|archived |     23429|SCIENCE         |EGS     |2020-09-18 19:07:24| 2017-02-23|         0|     1.612 (SWIFTJ1424.2+2435)|
|Mrk813                 |14 27 31.0|+19 50 26|2017-01-23 03:31:09|60160583002|archived |     24562|SCIENCE         |EGS     |2020-09-19 04:08:10| 2017-01-25|         0|     1.516 (SWIFTJ1427.5+1949)|
|NGC5674                |14 33 44.1|+05 24 27|2014-07-10 14:56:07|60061337002|archived |     20671|SCIENCE         |EGS     |2020-10-22 03:25:33| 2015-03-31|         0|     3.662 (SWIFTJ1433.9+0528)|
|NGC5683                |14 34 49.9|+48 41 48|2020-03-12 01:16:09|60160589002|archived |     19044|SCIENCE         |EGS     |2020-07-17 21:41:51| 2020-03-28|         0|     2.138 (SWIFTJ1434.9+4837)|
|IGR14488m4008          |14 49 00.4|-40 07 33|2019-03-12 22:16:09|60463049002|archived |     20300|SCIENCE         |EGS     |2020-07-27 07:02:48| 2019-03-28|         0|     2.173 (SWIFTJ1448.7-4009)|
|IGRJ14515m5542         |14 51 15.7|-55 41 24|2021-08-24 15:51:09|60061258002|archived |     16897|SCIENCE         |EGS     |2021-08-26 06:07:17| 2021-08-30|         0|    2.575 (SWIFTJ1451.0-5540A)|
|WKK_4438               |14 54 59.0|-51 34 41|2018-09-21 22:11:09|60401022002|archived |    100942|SCIENCE         |N04     |2020-08-04 10:51:09| 2019-10-04|         0|     2.906 (SWIFTJ1454.9-5133)|
|IGRJ14552m5133         |14 55 02.5|-51 34 01|2013-09-19 15:36:07|60061259002|archived |     21941|SCIENCE         |EGS     |2020-11-11 23:14:49| 2015-03-31|         0|     2.339 (SWIFTJ1454.9-5133)|
|IC4518A                |14 57 32.6|-43 08 52|2013-08-02 11:51:07|60061260002|archived |      7786|SCIENCE         |EGS     |2020-11-06 15:09:17| 2015-03-31|         1|     1.738 (SWIFTJ1457.8-4308)|
|Mrk1392                |15 06 03.1|+03 43 09|2018-01-25 20:31:09|60160605002|archived |     21084|SCIENCE         |EGS     |2020-08-18 18:21:56| 2018-02-15|         0|    1.795 (SWIFTJ1506.7+0353A)|
|NUSTARJ150645p0346d2   |15 06 52.3|+03 46 59|2018-01-20 00:21:09|60301023002|archived |     62979|SCIENCE         |N03     |2020-08-18 21:04:09| 2019-01-29|         0|    5.171 (SWIFTJ1506.7+0353B)|
|2MASXJ15064412p0351444 |15 06 40.3|+03 51 32|2014-09-08 08:31:07|60061261002|archived |     21324|SCIENCE         |EGS     |2020-10-20 23:36:57| 2015-09-17|         0|    0.967 (SWIFTJ1506.7+0353B)|
|RBS1473                |15 11 46.2|-21 20 11|2021-08-19 03:41:09|60061262002|archived |     21128|SCIENCE         |EGS     |2021-08-20 01:23:08| 2021-08-30|         0|     3.373 (SWIFTJ1512.0-2119)|
|MCGp11_19_006          |15 19 34.8|+65 36 13|2014-05-01 12:36:07|60061264002|archived |     15039|SCIENCE         |EGS     |2020-10-28 06:11:36| 2015-03-31|         0|     0.274 (SWIFTJ1519.6+6538)|
|2MASSJ15213967p0337292 |15 21 50.9|+03 38 45|2021-02-02 23:26:09|60160615002|archived |     21884|SCIENCE         |EGS     |2021-02-04 03:01:04| 2021-02-08|         0|     3.077 (SWIFTJ1521.8+0334)|
|1E1530m085             |15 33 15.1|-08 42 58|2015-08-07 02:41:08|60061265002|archived |     21685|SCIENCE         |EGS     |2020-10-08 07:32:10| 2015-08-10|         1|     1.668 (SWIFTJ1533.2-0836)|
|1RXSJ153552d8m575055   |15 36 07.2|-57 51 01|2016-04-21 04:46:08|60160619002|archived |     19139|SCIENCE         |EGS     |2020-10-01 04:45:14| 2016-04-29|         0|     1.915 (SWIFTJ1535.8-5749)|
|2MASXJ15422399m1411055 |15 42 24.0|-14 11 05|                   |60161621   |accepted |    -20000|                |EGS     |                   |           |          |     0.007 (SWIFTJ1542.0-1410)|
|2MASXJ15462424p6929102 |15 46 24.3|+69 29 10|                   |60160622   |accepted |    -20000|                |EGS     |                   |           |          |     0.005 (SWIFTJ1546.3+6928)|
|3C323d1                |15 47 31.5|+20 52 24|2022-06-24 10:36:09|60160623002|archived |     19779|SCIENCE         |EGS     |2022-06-25 06:42:39| 2022-07-11|         0|     2.823 (SWIFTJ1547.5+2050)|
|4Cp23d42               |15 53 43.6|+23 48 26|                   |60160625   |accepted |    -20000|                |EGS     |                   |           |          |     0.003 (SWIFTJ1553.6+2347)|
|2MASXJ16052330m7253565 |16 05 41.3|-72 52 21|2019-03-01 06:26:09|60161629002|archived |     22198|SCIENCE         |EGS     |2020-07-27 14:54:29| 2019-03-11|         0|     2.067 (SWIFTJ1605.9-7250)|
|2MASXJ16052330m7253565 |16 05 46.7|-72 52 56|2019-03-01 05:51:09|60161629001|archived |       538|SCIENCE         |EGS     |2020-07-27 15:06:37| 2019-03-11|         0|     1.990 (SWIFTJ1605.9-7250)|
|2MASXJ16071388p4833266 |16 07 13.9|+48 33 26|                   |60160630   |accepted |    -20000|                |EGS     |                   |           |          |     0.001 (SWIFTJ1607.2+4834)|
|LEDA100168             |16 08 23.1|+85 01 20|2017-12-05 09:26:09|60160631002|archived |     24198|SCIENCE         |EGS     |2020-08-20 20:44:22| 2017-12-13|         0|     1.396 (SWIFTJ1607.4+8502)|
|LEDA100168             |16 09 01.5|+85 00 37|2017-12-05 09:01:09|60160631001|archived |       443|SCIENCE         |EGS     |2020-08-20 20:55:16| 2017-12-13|         0|     2.464 (SWIFTJ1607.4+8502)|
|Mrk876                 |16 14 03.1|+65 40 48|2020-10-22 05:46:09|60160633002|archived |     29969|SCIENCE         |EGS     |2020-10-23 02:14:27| 2020-11-02|         0|     2.437 (SWIFTJ1614.0+6544)|
|Mrk876                 |16 14 02.8|+65 39 34|2020-10-22 05:16:09|60160633001|archived |         0|SLEW            |EGS     |2020-10-23 02:18:17| 2020-11-02|         0|     3.648 (SWIFTJ1614.0+6544)|
|WKK6471                |16 18 54.9|-59 26 51|2022-04-20 17:46:09|60061269002|archived |     23186|SCIENCE         |EGS     |2022-04-22 02:12:22| 2022-04-28|         1|     2.388 (SWIFTJ1618.7-5930)|
|WKK6471                |16 18 54.0|-59 26 59|2022-04-20 17:31:09|60061269001|archived |       269|SCIENCE         |EGS     |2022-04-21 07:04:46| 2022-04-28|         0|     2.250 (SWIFTJ1618.7-5930)|
|MCGp14_08_004          |16 19 24.8|+81 03 45|2014-12-21 05:46:07|60061270002|archived |     29756|SCIENCE         |EGS     |2020-10-15 22:22:14| 2015-09-17|         0|     0.984 (SWIFTJ1621.2+8104)|
|MCGp14_08_004          |16 19 49.1|+81 02 05|2014-12-21 05:21:07|60061270001|archived |       282|SCIENCE         |EGS     |2020-10-15 22:34:45| 2015-09-17|         0|     1.356 (SWIFTJ1621.2+8104)|
|VIIZw653               |16 23 30.8|+85 30 51|2017-06-08 01:56:09|60160639002|archived |     27580|SCIENCE         |EGS     |2020-09-01 11:59:11| 2017-06-16|         0|     2.539 (SWIFTJ1626.7+8530)|
|VIIZw653               |16 23 38.9|+85 30 29|2017-06-08 01:21:09|60160639001|archived |       394|SCIENCE         |EGS     |2020-09-01 12:10:37| 2017-06-16|         0|     2.243 (SWIFTJ1626.7+8530)|
|Mrk885                 |16 29 37.7|+67 21 25|2018-09-05 01:51:09|60160641002|archived |     28304|SCIENCE         |EGS     |2020-08-14 19:57:16| 2019-09-18|         0|     1.649 (SWIFTJ1629.9+6722)|
|Mrk885                 |16 29 36.4|+67 20 28|2018-09-05 01:21:09|60160641001|archived |       123|SCIENCE         |EGS     |2020-08-10 17:39:38| 2019-09-18|         0|     2.520 (SWIFTJ1629.9+6722)|
|2MASXJ16311554p2352577 |16 31 21.8|+23 53 37|2017-02-10 00:16:09|60260011002|archived |     22000|SCIENCE         |ELS     |2020-09-18 19:50:15| 2017-02-14|         0|     1.575 (SWIFTJ1631.7+2353)|
|2MASXJ16504275p0436180 |16 50 49.3|+04 37 17|2017-02-06 17:16:09|60061273002|archived |     21032|SCIENCE         |EGS     |2020-09-18 21:04:21| 2017-02-14|         0|     1.916 (SWIFTJ1650.5+0434)|
|NGC6240                |16 53 00.7|+02 25 51|2014-03-30 13:41:07|60002040002|archived |     30861|SCIENCE         |EGS     |2020-10-28 23:25:49| 2015-03-31|         0|     1.845 (SWIFTJ1652.9+0223)|
|NGC_6240               |16 52 54.4|+02 23 13|2015-09-06 11:26:08|60102042004|archived |     23006|SCIENCE         |N01     |2020-10-06 03:30:43| 2017-02-26|         0|     1.398 (SWIFTJ1652.9+0223)|
|NGC_6240               |16 53 03.6|+02 24 51|2016-02-20 00:56:08|60102042006|archived |     22551|SCIENCE         |N01     |2020-10-02 20:11:10| 2017-02-26|         0|     1.415 (SWIFTJ1652.9+0223)|
|NGC_6240               |16 53 01.3|+02 26 05|2015-04-17 11:06:07|60102042002|archived |     21456|SCIENCE         |N01     |2020-10-13 04:27:06| 2017-02-26|         1|     2.105 (SWIFTJ1652.9+0223)|
|2MASXJ16531506p2349431 |16 53 22.5|+23 49 33|2018-01-19 10:01:09|60160654002|archived |     27636|SCIENCE         |EGS     |2020-08-18 21:41:12| 2018-01-29|         0|     1.702 (SWIFTJ1653.2+2352)|
|1RXSJ165605d6m520345   |16 56 05.7|-52 03 41|                   |60160656   |accepted |    -20000|                |EGS     |                   |           |          |     0.017 (SWIFTJ1656.1-5200)|
|2MASXJ17085915p2153082 |17 08 57.9|+21 50 27|2020-11-02 01:16:09|60160659002|archived |     21455|SCIENCE         |EGS     |2020-11-03 02:19:25| 2020-11-09|         0|     2.708 (SWIFTJ1708.6+2155)|
|RBS1640                |17 22 02.0|+43 15 24|                   |60160663   |accepted |    -20000|                |EGS     |                   |           |          |     0.014 (SWIFTJ1721.7+4316)|
|4Cp34d47               |17 23 27.7|+34 15 44|2022-12-09 09:01:09|60160664002|archived |     22460|SCIENCE         |EGS     |2022-12-10 08:40:58| 2022-12-19|         0|     2.650 (SWIFTJ1723.2+3418)|
|2MASXJ17232321p3630097 |17 23 23.2|+36 30 10|                   |60160665   |accepted |    -20000|                |EGS     |                   |           |          |     0.002 (SWIFTJ1723.5+3630)|
|2MASXJ17311341p1442561 |17 31 18.4|+14 43 14|2017-02-04 20:16:09|60161666002|archived |     23378|SCIENCE         |EGS     |2020-09-18 21:51:50| 2017-02-14|         0|     1.248 (SWIFTJ1731.3+1442)|
|GRS_1734m292           |17 37 34.5|-29 06 13|2018-05-28 14:56:09|60301010002|archived |     26020|SCIENCE         |N03     |2020-08-12 19:48:22| 2019-06-09|         0|     2.267 (SWIFTJ1737.5-2908)|
|GRS1734m292            |17 37 23.1|-29 09 30|2014-09-16 13:36:07|60061279002|archived |     20288|SCIENCE         |EGS     |2020-10-18 11:38:28| 2015-09-17|         0|     1.859 (SWIFTJ1737.5-2908)|
|ESO139_12              |17 37 53.9|-59 55 13|2019-04-29 09:16:09|60061280002|archived |     20994|SCIENCE         |EGS     |2020-07-25 20:41:59| 2019-05-08|         0|    8.916 (SWIFTJ1737.7-5956B)|
|2E1739d1m1210          |17 41 48.1|-12 13 17|2017-10-17 06:01:09|60160670002|archived |     21366|SCIENCE         |EGS     |2020-08-26 03:03:20| 2017-10-28|         0|     2.203 (SWIFTJ1741.9-1211)|
|4Cp18d51               |17 42 12.5|+18 29 02|2017-03-27 09:26:09|60160672002|archived |     22512|SCIENCE         |EGS     |2020-09-17 23:54:19| 2017-04-14|         1|     2.130 (SWIFTJ1742.2+1833)|
|1RXSJ174538d1p290823   |17 45 44.5|+29 05 44|2014-12-09 05:16:07|60160674002|archived |     20295|SCIENCE         |EGS     |2020-10-16 21:55:57| 2015-09-17|         0|     2.973 (SWIFTJ1745.4+2906)|
|IGRJ17476m2253         |17 47 35.5|-22 51 18|2018-04-09 08:36:09|60463061002|archived |     26097|SCIENCE         |EGS     |2020-08-14 08:24:30| 2018-04-19|         0|     1.959 (SWIFTJ1747.7-2253)|
|VIIZw742               |17 47 24.3|+68 35 16|2021-01-02 15:31:09|60160676004|archived |     31393|SCIENCE         |EGS     |2021-01-05 03:00:32| 2021-01-11|         0|    9.716 (SWIFTJ1747.8+6837A)|
|Mrk507                 |17 48 19.0|+68 41 14|2018-08-28 03:51:09|60160675002|archived |     23950|SCIENCE         |EGS     |2020-08-10 20:50:20| 2019-09-18|         0|    2.043 (SWIFTJ1747.8+6837A)|
|Deep_background_NEP    |18 00 02.9|+66 32 54|2021-02-11 18:26:09|10701001002|archived |     64562|SCIENCE         |CAL     |2021-02-13 04:17:57| 2021-03-29|         0|     4.031 (SWIFTJ1800.3+6637)|
|NGC_6552               |17 59 50.3|+66 36 00|2019-08-20 07:51:09|60561046002|archived |     48596|SCIENCE         |N05     |2020-07-23 05:52:49| 2020-08-30|         0|     1.911 (SWIFTJ1800.3+6637)|
|NGC6552                |17 59 48.1|+66 37 54|2020-07-02 15:51:09|60662008002|archived |     27112|SCIENCE         |N06     |2020-07-04 10:23:41| 2021-07-10|         0|     2.147 (SWIFTJ1800.3+6637)|
|Deep_background_NEP    |18 00 19.6|+66 32 53|2021-02-11 18:01:09|10701001001|archived |       307|SCIENCE         |CAL     |2021-02-12 02:16:54| 2021-03-29|         0|     4.209 (SWIFTJ1800.3+6637)|
|MCGp07_37_031          |18 16 03.3|+42 40 18|2015-06-24 15:46:07|60061283002|archived |     11723|SCIENCE         |EGS     |2020-10-09 21:02:12| 2015-07-09|         0|     1.677 (SWIFTJ1816.0+4236)|
|MCGp07_37_031          |18 16 00.3|+42 40 33|2015-06-26 01:36:07|60061283004|archived |      8684|SCIENCE         |EGS     |2020-10-09 18:36:38| 2015-07-09|         0|     2.279 (SWIFTJ1816.0+4236)|
|IGRJ18244m5622         |18 24 16.7|-56 23 40|2013-07-24 18:06:07|60061284002|archived |     19918|SCIENCE         |EGS     |2020-11-09 19:52:05| 2015-03-31|         1|     1.570 (SWIFTJ1824.3-5624)|
|1RXSJ182557d5m071021   |18 26 01.0|-07 08 41|2015-05-03 07:46:07|60160688002|archived |     21792|SCIENCE         |EGS     |2020-10-11 13:32:20| 2015-05-11|         0|     1.890 (SWIFTJ1826.1-0710)|
|2MASXJ18305065p0928414 |18 30 47.7|+09 27 34|2015-11-15 22:36:08|60061285002|archived |     22718|SCIENCE         |EGS     |2020-10-04 17:11:42| 2015-11-23|         0|     1.350 (SWIFTJ1830.8+0928)|
|IRAS_18325m5926        |18 36 45.8|-59 25 59|2017-09-08 17:21:09|60301028002|archived |     97790|SCIENCE         |N03     |2020-08-27 12:06:41| 2018-09-18|         1|     2.426 (SWIFTJ1836.9-5924)|
|ESO_103m35             |18 37 59.0|-65 27 15|2017-10-15 04:06:09|60301004002|archived |     43834|SCIENCE         |N03     |2020-08-26 03:57:39| 2018-10-26|         1|     2.730 (SWIFTJ1838.4-6524)|
|H1834m653              |18 38 28.6|-65 23 00|2013-02-24 21:26:07|60061288002|archived |     27391|SCIENCE         |EGS     |2020-11-15 07:11:02| 2015-03-31|         0|     2.786 (SWIFTJ1838.4-6524)|
|H1834m653              |18 38 30.6|-65 23 46|2013-02-24 21:06:07|60061288001|archived |       507|SCIENCE         |EGS     |2020-11-15 07:23:56| 2015-03-31|         0|     2.161 (SWIFTJ1838.4-6524)|
|ESO_103m35             |18 38 01.0|-65 26 30|2017-10-15 03:21:09|60301004001|archived |        13|SCIENCE         |N03     |2020-08-26 04:14:56| 2018-10-26|         0|     2.182 (SWIFTJ1838.4-6524)|
|Fairall_51             |18 45 13.1|-62 22 04|2018-06-22 07:46:09|60402014002|archived |     63532|SCIENCE         |N04     |2020-08-12 10:21:58| 2020-07-08|         0|     2.218 (SWIFTJ1844.5-6221)|
|Fairall_51             |18 45 12.4|-62 22 13|2019-06-25 07:21:09|60402014004|archived |     29648|SCIENCE         |N04     |2020-07-23 23:05:52| 2020-07-08|         0|     2.160 (SWIFTJ1844.5-6221)|
|Fairall_51             |18 45 14.0|-62 22 59|2019-06-29 14:06:09|60402014006|archived |     28938|SCIENCE         |N04     |2020-07-24 01:20:18| 2020-07-08|         0|     2.571 (SWIFTJ1844.5-6221)|
|Fairall51              |18 44 28.7|-62 22 38|2021-11-10 00:26:09|60160697002|archived |     20350|SCIENCE         |EGS     |2021-11-11 01:44:18| 2021-11-15|         0|     3.026 (SWIFTJ1844.5-6221)|
|Fairall_51             |18 45 07.1|-62 22 04|2019-06-25 06:26:09|60402014003|archived |       323|SCIENCE         |N04     |2020-07-23 22:57:12| 2020-07-08|         0|     1.534 (SWIFTJ1844.5-6221)|
|Fairall51              |18 44 22.5|-62 23 23|2021-11-10 00:01:09|60160697001|archived |         0|SLEW            |EGS     |2021-11-11 01:48:04| 2021-11-15|         0|     3.945 (SWIFTJ1844.5-6221)|
|2MASXJ18452628p7211008 |18 45 47.9|+72 09 46|2017-01-07 01:21:09|60260003002|archived |     37829|SCIENCE         |ELS     |2020-09-19 10:19:03| 2017-01-20|         0|     2.075 (SWIFTJ1845.4+7211)|
|2MASXJ18452628p7211008 |18 45 47.5|+72 08 58|2017-01-07 00:36:09|60260003001|archived |       512|SCIENCE         |ELS     |2022-12-14 01:23:11| 2017-01-20|         0|     2.612 (SWIFTJ1845.4+7211)|
|2MASXJ18560128p1538059 |18 55 55.9|+15 36 23|2017-10-13 08:36:09|60160701002|archived |     21352|SCIENCE         |EGS     |2020-08-26 05:14:21| 2017-10-18|         1|     2.138 (SWIFTJ1856.1+1539)|
|2E1849d2m7832          |18 56 44.0|-78 28 12|2013-07-27 11:51:12|60061290002|archived |     17967|SCIENCE         |EGS     |2020-11-09 15:48:46| 2015-03-31|         1|     1.199 (SWIFTJ1856.2-7829)|
|2E1849d2m7832          |18 56 39.7|-78 28 41|2013-07-27 11:31:07|60061290001|archived |       373|SCIENCE         |EGS     |2020-11-09 16:08:24| 2015-03-31|         0|     1.439 (SWIFTJ1856.2-7829)|
|2MASXJ18564935m5442298 |18 57 05.3|-54 40 21|2023-03-30 08:06:09|60160702002|archived |     19727|SCIENCE         |EGS     |2023-03-31 01:30:08| 2023-04-10|         0|     3.155 (SWIFTJ1856.6-5443)|
|2MASXJ18564935m5442298 |18 57 05.0|-54 40 29|2023-03-30 07:46:09|60160702001|archived |       134|SCIENCE         |EGS     |2023-03-31 01:33:54| 2023-04-10|         0|     3.030 (SWIFTJ1856.6-5443)|
|CGCG229m015            |19 05 35.8|+42 27 15|2018-02-11 02:41:09|60160705002|archived |     21992|SCIENCE         |EGS     |2020-08-18 06:16:09| 2018-02-28|         0|     1.865 (SWIFTJ1905.4+4231)|
|ESO231mG026            |19 13 21.4|-50 08 59|2015-03-13 06:06:07|60160706002|archived |     24378|SCIENCE         |EGS     |2020-10-13 23:38:47| 2015-09-17|         0|     2.262 (SWIFTJ1913.3-5010)|
|PKS1916m300            |19 19 23.5|-30 00 22|2017-08-08 18:56:09|60160707002|archived |     21789|SCIENCE         |EGS     |2020-08-29 10:22:27| 2017-08-12|         0|     2.441 (SWIFTJ1919.4-2958)|
|ESO_141mG55            |19 20 59.3|-58 42 27|2022-10-01 11:01:09|60801011002|archived |    124056|SCIENCE         |N08     |2022-10-05 01:35:58| 2023-04-10|         1|     2.955 (SWIFTJ1921.1-5842)|
|ESO_141mG_055          |19 21 23.8|-58 41 34|2016-07-15 16:26:08|60201042002|archived |     93008|SCIENCE         |N02     |2020-09-25 01:30:29| 2017-07-26|         0|     1.851 (SWIFTJ1921.1-5842)|
|ESO_141mG55            |19 20 57.9|-58 41 43|2022-10-01 10:36:09|60801011001|archived |       319|SCIENCE         |N08     |2022-10-02 02:39:09| 2023-04-10|         0|     2.587 (SWIFTJ1921.1-5842)|
|2MASXJ19250215p5043134 |19 25 01.9|+50 39 53|2020-12-03 04:31:09|60161710002|archived |     22458|SCIENCE         |EGS     |2020-12-03 19:25:51| 2020-12-07|         0|     3.348 (SWIFTJ1925.0+5041)|
|2MASXJ19301380p3410495 |19 30 05.2|+34 09 37|2017-10-10 06:56:09|60376001002|archived |     50317|SCIENCE         |ELS     |2020-08-26 07:40:10| 2017-10-18|         0|     2.144 (SWIFTJ1930.5+3414)|
|2MASXJ19301380p3410495 |19 30 05.0|+34 11 34|2016-07-19 02:46:08|60160713002|archived |     20470|SCIENCE         |EGS     |2020-09-25 00:02:09| 2016-07-21|         0|     1.974 (SWIFTJ1930.5+3414)|
|2MASXJ19301380p3410495 |19 30 05.2|+34 09 15|2017-10-10 06:11:09|60376001001|archived |       247|SCIENCE         |ELS     |2020-08-26 08:01:54| 2017-10-18|         0|     2.369 (SWIFTJ1930.5+3414)|
|2MASSJ19334715p3254259 |19 33 48.1|+32 56 35|2016-05-31 15:11:08|60160714002|archived |     12646|SCIENCE         |EGS     |2020-09-29 07:56:32| 2016-06-10|         0|     2.156 (SWIFTJ1933.9+3258)|
|1H1934m063             |19 37 42.0|-06 11 02|2022-03-14 22:11:09|60702018006|archived |    172611|SCIENCE         |N07     |2022-03-20 07:30:41| 2023-04-11|         0|     3.040 (SWIFTJ1937.5-0613)|
|1H1934m063             |19 37 24.7|-06 15 11|2021-10-23 10:41:09|60702018004|archived |    150005|SCIENCE         |N07     |2021-10-27 07:54:34| 2023-04-11|         1|     2.953 (SWIFTJ1937.5-0613)|
|1H1934m063             |19 37 24.5|-06 14 59|2021-09-09 04:01:09|60702018002|archived |    107504|SCIENCE         |N07     |2021-09-12 01:59:58| 2023-04-11|         0|     2.842 (SWIFTJ1937.5-0613)|
|1H1934m063             |19 37 43.6|-06 10 17|2022-03-30 23:01:09|60702018008|archived |     90185|SCIENCE         |N07     |2022-04-02 02:27:44| 2023-04-11|         1|     3.831 (SWIFTJ1937.5-0613)|
|IGRJ19378m0617         |19 37 30.9|-06 14 15|2015-10-01 17:46:08|60101003002|archived |     65521|SCIENCE         |X14     |2020-10-05 14:13:15| 2016-10-15|         1|     1.293 (SWIFTJ1937.5-0613)|
|1H1934m063             |19 37 42.3|-06 10 38|2022-04-03 07:21:09|60702018010|archived |     48368|SCIENCE         |N07     |2022-04-05 08:10:13| 2023-04-11|         0|     3.365 (SWIFTJ1937.5-0613)|
|1H1934m063             |19 37 44.3|-06 09 44|2022-03-30 22:41:09|60702018007|archived |       150|SCIENCE         |N07     |2022-03-31 12:19:12| 2023-04-11|         0|     4.371 (SWIFTJ1937.5-0613)|
|2MASXJ19380437m5109497 |19 38 12.5|-51 11 00|2016-07-15 05:11:08|60160716002|archived |     21830|SCIENCE         |EGS     |2020-09-25 02:00:42| 2016-07-21|         0|     1.727 (SWIFTJ1938.1-5108)|
|3C403                  |19 52 17.9|+02 31 45|2013-05-25 18:06:07|60061293002|archived |     20000|SCIENCE         |EGS     |2020-11-12 07:16:57| 2015-03-31|         0|     1.447 (SWIFTJ1952.4+0237)|
|2MASXJ20005575m1810274 |20 00 50.4|-18 11 38|2016-10-25 08:06:08|60061295002|archived |     21904|SCIENCE         |EGS     |2020-09-20 15:07:21| 2016-11-08|         1|     1.728 (SWIFTJ2001.0-1811)|
|2MASXJ20063331p5620364 |20 06 27.0|+56 22 03|2014-06-30 22:51:07|60061355002|archived |     21370|SCIENCE         |EGS     |2020-10-22 07:34:16| 2015-03-31|         0|     1.681 (SWIFTJ2006.5+5619)|
|ESO399m20              |20 07 04.0|-34 30 39|2023-04-17 19:26:09|60160725002|processed|     15042|SCIENCE         |EGS     |2023-04-19 07:25:57| 2023-04-24|         0|     2.592 (SWIFTJ2007.0-3433)|
|NGC6860                |20 08 46.9|-61 06 00|                   |60160726   |accepted |    -20000|                |EGS     |                   |           |          |     0.010 (SWIFTJ2009.0-6103)|
|IRAS20247m7542         |20 30 20.9|-75 31 00|2019-02-18 14:56:09|60160739002|archived |     35038|SCIENCE         |EGS     |2020-07-27 19:11:04| 2019-03-04|         0|     2.155 (SWIFTJ2030.2-7532)|
|IRAS20247m7542         |20 30 21.8|-75 31 09|2019-02-18 14:36:09|60160739001|archived |       314|SCIENCE         |EGS     |2020-07-27 19:24:29| 2019-03-04|         0|     2.001 (SWIFTJ2030.2-7532)|
|ESO234_G050            |20 36 11.5|-50 09 35|2021-05-22 11:21:09|60760005002|archived |     32271|SCIENCE         |C22     |2021-05-25 05:26:48| 2022-03-15|         1|     2.936 (SWIFTJ2035.6-5013)|
|ESO234mIG063           |20 40 25.7|-51 23 11|2022-04-15 04:26:09|60160743002|archived |     20534|SCIENCE         |EGS     |2022-04-16 08:36:18| 2022-04-25|         1|     3.033 (SWIFTJ2040.2-5126)|
|ESO234mIG063           |20 40 28.1|-51 22 49|2022-04-15 04:01:09|60160743001|archived |        12|SCIENCE         |EGS     |2022-04-16 08:40:28| 2022-04-25|         0|     3.552 (SWIFTJ2040.2-5126)|
|4C74d26                |20 42 37.2|+75 07 24|2014-10-30 23:06:07|60001080006|archived |     90917|SCIENCE         |AGN     |2020-10-17 14:55:23| 2015-09-17|         0|     0.649 (SWIFTJ2042.3+7507)|
|4C74d26                |20 42 12.5|+75 07 48|2014-09-22 11:51:07|60001080004|archived |     56562|SCIENCE         |AGN     |2020-10-18 08:31:52| 2015-09-17|         0|     1.609 (SWIFTJ2042.3+7507)|
|4C74d26                |20 42 44.8|+75 07 07|2014-12-22 06:16:07|60001080008|archived |     42847|SCIENCE         |AGN     |2020-10-15 21:40:27| 2015-09-17|         0|     1.043 (SWIFTJ2042.3+7507)|
|4C74d26                |20 42 13.8|+75 07 47|2014-09-21 15:21:07|60001080002|archived |     19062|SCIENCE         |AGN     |2020-10-18 09:14:07| 2015-09-17|         0|     1.534 (SWIFTJ2042.3+7507)|
|4C74d26                |20 41 59.8|+75 07 31|2014-09-21 14:51:07|60001080001|archived |       456|SCIENCE         |AGN     |2020-10-18 09:25:40| 2015-09-17|         0|     2.463 (SWIFTJ2042.3+7507)|
