Results from heasarc_xmmmaster: XMM-Newton Master Log & Public Archive
Coordinate system:  Equatorial
|obsid     |status   |name                |ra         |dec        |time               |duration|pi_lname            |pi_fname      |public_date|data_in_heasarc|_Search_Offset             |
|0147420301|archived |NGC 6240            |16 52 58.91|+02 24 03.0|2003-03-18 21:01:56|   28077|Netzer              |Hagai         | 2004-09-25|Y              |  0.015 (SWIFTJ1652.9+0223)|
|0147420401|archived |NGC 6240            |16 52 58.91|+02 24 03.0|2003-08-13 10:29:32|   14115|Netzer              |Hagai         | 2004-09-25|Y              |  0.015 (SWIFTJ1652.9+0223)|
|0147420501|archived |NGC 6240            |16 52 58.91|+02 24 03.0|2003-08-21 10:25:09|   31219|Netzer              |Hagai         | 2004-09-25|Y              |  0.015 (SWIFTJ1652.9+0223)|
|0101640501|archived |NGC 6240_RGS.OM     |16 52 58.58|+02 24 04.0|2000-09-22 10:00:37|    6436|Aschenbach          |Bernd         | 2003-03-29|Y              |  0.070 (SWIFTJ1652.9+0223)|
|0101640601|archived |NGC 6240            |16 52 58.58|+02 24 04.0|2002-03-12 21:37:24|   18871|Aschenbach          |Bernd         | 2003-03-29|Y              |  0.070 (SWIFTJ1652.9+0223)|
|0101640101|archived |NGC 6240            |16 52 58.58|+02 24 04.0|2000-09-22 01:38:46|   30111|Aschenbach          |Bernd         | 2003-03-29|Y              |  0.070 (SWIFTJ1652.9+0223)|
|0841480801|archived |2MASXJ16531506+23494|16 53 15.04|+23 49 43.0|2020-02-11 04:03:06|   87000|Brusa               |Marcella      | 2021-02-23|Y              |  0.006 (SWIFTJ1653.2+2352)|
|0655571201|archived |SDSSJ165315.05+23494|16 53 15.04|+23 49 42.9|2011-03-09 21:35:21|   13913|Mateos              |Silvia        | 2012-03-25|Y              |  0.007 (SWIFTJ1653.2+2352)|
|0306171201|archived |IGR J16558-5203     |16 56 15.00|-52 06 00.0|2006-03-01 04:26:07|   11817|Walter              |Roland        | 2007-05-30|Y              |  2.732 (SWIFTJ1656.1-5200)|
|0102040101|archived |B2 1721+34          |17 23 20.80|+34 17 59.0|2001-02-13 00:48:59|    8009|Jansen XMM-Newton PS|Fred          | 2002-07-26|Y              |  0.017 (SWIFTJ1723.2+3418)|
|0102041201|archived |B2 1721+34          |17 23 20.80|+34 17 59.0|2001-02-26 23:58:23|    8559|Jansen XMM-Newton PS|Fred          | 2002-07-26|Y              |  0.017 (SWIFTJ1723.2+3418)|
|0550451501|archived |GRS 1734-292        |17 37 28.31|-29 08 02.4|2009-02-26 13:36:49|   17919|Bassani             |Loredana      | 2010-03-25|Y              |  0.017 (SWIFTJ1737.5-2908)|
|0303230501|archived |IGR J17418-1212     |17 41 54.20|-12 11 52.0|2006-04-04 01:31:05|   15619|Bassani             |Loredana      | 2007-05-16|Y              |  0.267 (SWIFTJ1741.9-1211)|
|0300910601|archived |mrk 507             |17 48 38.41|+68 42 16.0|2005-06-17 21:16:56|    4809|Piconcelli          |Enrico        | 2006-10-04|Y              | 0.002 (SWIFTJ1747.8+6837A)|
|0300910401|archived |mrk 507             |17 48 38.41|+68 42 16.0|2005-06-17 13:14:34|   27614|Piconcelli          |Enrico        | 2006-10-04|Y              | 0.002 (SWIFTJ1747.8+6837A)|
|0300910701|archived |mrk 507             |17 48 38.41|+68 42 16.0|2005-09-01 08:46:19|   24894|Piconcelli          |Enrico        | 2006-10-04|Y              | 0.002 (SWIFTJ1747.8+6837A)|
|0852180901|archived |NGC 6552            |18 00 07.20|+66 36 54.4|2019-08-20 17:26:30|   16000|Marchesi            |Stefano       | 2020-09-12|Y              |  0.005 (SWIFTJ1800.3+6637)|
|0112310801|archived |NGC 6552            |18 00 06.98|+66 36 54.0|2002-10-18 06:42:24|    7754|Turner              |Martin        | 2003-11-13|Y              |  0.027 (SWIFTJ1800.3+6637)|
|0112310401|archived |NGC 6552            |18 00 06.98|+66 36 54.0|2002-06-08 19:21:37|   14853|Turner              |Martin        | 2003-11-13|Y              |  0.027 (SWIFTJ1800.3+6637)|
|0300571201|archived |NGC 6543            |17 58 33.42|+66 37 59.5|2006-03-12 02:50:14|    6827|Guerrero            |Martin        | 2008-08-28|Y              |  9.370 (SWIFTJ1800.3+6637)|
|0300572501|archived |NGC 6543            |17 58 33.42|+66 37 59.5|2006-04-14 23:41:07|    9832|Guerrero            |Martin        | 2008-08-28|Y              |  9.370 (SWIFTJ1800.3+6637)|
|0300572701|archived |NGC 6543            |17 58 33.42|+66 37 59.5|2006-04-16 23:30:15|    9912|Guerrero            |Martin        | 2008-08-28|Y              |  9.370 (SWIFTJ1800.3+6637)|
|0300572401|archived |NGC 6543            |17 58 33.42|+66 37 59.5|2006-04-14 18:32:10|   17444|Guerrero            |Martin        | 2008-08-28|Y              |  9.370 (SWIFTJ1800.3+6637)|
|0300572801|archived |NGC 6543            |17 58 33.42|+66 37 59.5|2006-04-18 17:09:49|   21355|Guerrero            |Martin        | 2008-08-28|Y              |  9.370 (SWIFTJ1800.3+6637)|
|0300572101|archived |NGC 6543            |17 58 33.42|+66 37 59.5|2006-04-10 17:48:28|   21952|Guerrero            |Martin        | 2008-08-28|Y              |  9.370 (SWIFTJ1800.3+6637)|
|0300572001|archived |NGC 6543            |17 58 33.42|+66 37 59.5|2006-03-24 01:53:45|    7325|Guerrero            |Martin        | 2008-08-28|Y              |  9.370 (SWIFTJ1800.3+6637)|
|0300571901|archived |NGC 6543            |17 58 33.42|+66 37 59.5|2006-03-23 18:59:41|   23718|Guerrero            |Martin        | 2008-08-28|Y              |  9.370 (SWIFTJ1800.3+6637)|
|0300571801|archived |NGC 6543            |17 58 33.42|+66 37 59.5|2006-03-20 02:08:00|    7527|Guerrero            |Martin        | 2008-08-28|Y              |  9.370 (SWIFTJ1800.3+6637)|
|0300571701|archived |NGC 6543            |17 58 33.42|+66 37 59.5|2006-03-19 22:49:02|   10760|Guerrero            |Martin        | 2008-08-28|Y              |  9.370 (SWIFTJ1800.3+6637)|
|0300571501|archived |NGC 6543            |17 58 33.42|+66 37 59.5|2006-04-12 17:37:24|   21650|Guerrero            |Martin        | 2008-08-28|Y              |  9.370 (SWIFTJ1800.3+6637)|
|0300571301|archived |NGC 6543            |17 58 33.42|+66 37 59.5|2006-03-14 02:38:50|    3683|Guerrero            |Martin        | 2008-08-28|Y              |  9.370 (SWIFTJ1800.3+6637)|
|0300572601|archived |NGC 6543            |17 58 33.42|+66 37 59.5|2006-04-16 17:56:19|   17350|Guerrero            |Martin        | 2008-08-28|Y              |  9.370 (SWIFTJ1800.3+6637)|
|0300571101|archived |NGC 6543            |17 58 33.42|+66 37 59.5|2006-03-10 03:03:09|    5830|Guerrero            |Martin        | 2008-08-28|Y              |  9.370 (SWIFTJ1800.3+6637)|
|0300571001|archived |NGC 6543            |17 58 33.42|+66 37 59.5|2006-03-08 03:13:27|    6327|Guerrero            |Martin        | 2008-08-28|Y              |  9.370 (SWIFTJ1800.3+6637)|
|0300570901|archived |NGC 6543            |17 58 33.42|+66 37 59.5|2006-03-06 03:21:09|    5827|Guerrero            |Martin        | 2008-08-28|Y              |  9.370 (SWIFTJ1800.3+6637)|
|0300570801|archived |NGC 6543            |17 58 33.42|+66 37 59.5|2006-03-05 23:03:51|   14313|Guerrero            |Martin        | 2008-08-28|Y              |  9.370 (SWIFTJ1800.3+6637)|
|0300570701|archived |NGC 6543            |17 58 33.42|+66 37 59.5|2006-03-04 03:37:52|    5912|Guerrero            |Martin        | 2008-08-28|Y              |  9.370 (SWIFTJ1800.3+6637)|
|0300570601|archived |NGC 6543            |17 58 33.42|+66 37 59.5|2006-03-03 23:08:50|   15054|Guerrero            |Martin        | 2008-08-28|Y              |  9.370 (SWIFTJ1800.3+6637)|
|0300570401|archived |NGC 6543            |17 58 33.42|+66 37 59.5|2006-03-13 21:03:13|   19005|Guerrero            |Martin        | 2008-08-28|Y              |  9.370 (SWIFTJ1800.3+6637)|
|0300570301|archived |NGC 6543            |17 58 33.42|+66 37 59.5|2006-03-11 20:19:32|   22312|Guerrero            |Martin        | 2008-08-28|Y              |  9.370 (SWIFTJ1800.3+6637)|
|0300570201|archived |NGC 6543            |17 58 33.42|+66 37 59.5|2006-03-09 20:15:46|   23351|Guerrero            |Martin        | 2008-08-28|Y              |  9.370 (SWIFTJ1800.3+6637)|
|0300572901|archived |NGC 6543            |17 58 33.42|+66 37 59.5|2006-04-18 23:23:52|    9808|Guerrero            |Martin        | 2008-08-28|Y              |  9.370 (SWIFTJ1800.3+6637)|
|0300570101|archived |NGC 6543            |17 58 33.42|+66 37 59.5|2006-03-07 20:37:44|   22650|Guerrero            |Martin        | 2008-08-28|Y              |  9.370 (SWIFTJ1800.3+6637)|
|0300572301|archived |NGC 6543            |17 58 33.42|+66 37 59.5|2006-04-12 23:56:27|    9726|Guerrero            |Martin        | 2008-08-28|Y              |  9.370 (SWIFTJ1800.3+6637)|
|0300572201|archived |NGC 6543            |17 58 33.42|+66 37 59.5|2006-04-11 00:12:34|    9314|Guerrero            |Martin        | 2008-08-28|Y              |  9.370 (SWIFTJ1800.3+6637)|
|0672660501|archived |UGC 11185           |18 16 10.49|+42 39 29.0|2012-03-02 09:59:47|    4428|Schawinski          |Kevin         | 2013-03-26|Y              |  0.251 (SWIFTJ1816.0+4236)|
|0672660401|archived |UGC 11185           |18 16 10.49|+42 39 29.0|2012-03-02 11:32:23|   26919|Schawinski          |Kevin         | 2013-03-26|Y              |  0.251 (SWIFTJ1816.0+4236)|
|0650592301|archived |IGR J18259-0706     |18 25 57.58|-07 10 22.8|2011-03-07 10:42:12|    5624|Bassani             |Loredana      | 2012-03-21|Y              |  0.005 (SWIFTJ1826.1-0710)|
|0650591501|archived |IGR J18259-0706     |18 25 57.58|-07 10 22.8|2011-03-07 12:34:47|   33921|Bassani             |Loredana      | 2012-03-21|Y              |  0.005 (SWIFTJ1826.1-0710)|
|0724820101|archived |IRAS 18325-5926     |18 36 58.28|-59 24 08.6|2013-09-04 04:10:39|  110000|Lobban              |Andrew        | 2014-10-29|Y              |  0.008 (SWIFTJ1836.9-5924)|
|0795690101|archived |IRAS 18325-5926     |18 36 58.28|-59 24 08.6|2017-09-09 07:24:27|   53000|Lobban              |Andrew        | 2018-09-25|Y              |  0.008 (SWIFTJ1836.9-5924)|
|0724820201|archived |IRAS 18325-5926     |18 36 58.28|-59 24 08.6|2013-10-15 16:46:43|  107000|Lobban              |Andrew        | 2014-10-29|Y              |  0.008 (SWIFTJ1836.9-5924)|
|0022940101|archived |IRAS18325-5926      |18 36 58.10|-59 24 09.0|2001-03-05 13:02:50|   74514|Iwasawa             |Kazushi       | 2004-12-31|Y              |  0.020 (SWIFTJ1836.9-5924)|
|0022940301|archived |IRAS18325-5926      |18 36 58.10|-59 24 09.0|2001-03-05 10:12:34|    9899|Iwasawa             |Kazushi       | 2004-12-31|Y              |  0.020 (SWIFTJ1836.9-5924)|
|0022940201|archived |IRAS18325-5926      |18 36 58.07|-59 24 09.0|2001-03-06 09:51:02|   56614|Iwasawa             |Kazushi       | 2004-12-31|Y              |  0.024 (SWIFTJ1836.9-5924)|
|0109130601|archived |ESO103-G35          |18 38 20.29|-65 25 42.0|2002-03-15 18:10:34|   12947|Mason               |Keith         | 2003-05-05|Y              |  0.048 (SWIFTJ1838.4-6524)|
|0300240401|archived |Fairall 51          |18 44 53.92|-62 21 52.9|2005-09-08 02:46:44|   26918|Jimenez-Bailon      |Elena         | 2008-08-28|Y              |  0.009 (SWIFTJ1844.5-6221)|
|0300240901|archived |Fairall 51          |18 44 53.92|-62 21 52.9|2006-03-07 12:13:44|   22444|Jimenez-Bailon      |Elena         | 2008-08-28|Y              |  0.009 (SWIFTJ1844.5-6221)|
|0550451601|archived |2E 1853.7+1534      |18 56 01.21|+15 38 06.0|2009-04-06 12:51:26|   20913|Bassani             |Loredana      | 2010-05-05|Y              |  0.017 (SWIFTJ1856.1+1539)|
|0550452901|archived |2E 1853.7+1534      |18 56 01.21|+15 38 06.0|2009-04-06 11:07:11|    4928|Bassani             |Loredana      | 2010-05-05|Y              |  0.017 (SWIFTJ1856.1+1539)|
|0672530301|archived |Zw 229.015          |19 05 25.91|+42 27 40.0|2011-06-05 13:38:12|   29117|Gallo               |Luigi         | 2012-06-23|Y              |  0.007 (SWIFTJ1905.4+4231)|
|0913190101|processed|ESO 141-G55         |19 21 14.15|-58 40 13.0|2022-10-01 12:48:19|  124500|Porquet             |Delphine      | 2023-10-20|N              |  0.000 (SWIFTJ1921.1-5842)|
|0503750101|archived |ESO 141- G 055      |19 21 14.11|-58 40 13.0|2007-10-30 02:42:33|   79511|Bregman             |Joel          | 2008-12-10|Y              |  0.005 (SWIFTJ1921.1-5842)|
|0503750501|archived |ESO 141- G 055      |19 21 14.11|-58 40 13.0|2007-10-12 14:07:47|   75917|Bregman             |Joel          | 2008-12-10|Y              |  0.005 (SWIFTJ1921.1-5842)|
|0503750301|archived |ESO 141- G 055      |19 21 14.11|-58 40 13.0|2007-10-09 23:46:20|   30516|Bregman             |Joel          | 2008-12-10|Y              |  0.005 (SWIFTJ1921.1-5842)|
|0503750401|archived |ESO 141- G 055      |19 21 14.11|-58 40 13.0|2007-10-11 03:16:22|   27321|Bregman             |Joel          | 2008-12-10|Y              |  0.005 (SWIFTJ1921.1-5842)|
|0101040501|archived |ESO 141-G55         |19 21 14.18|-58 40 12.8|2001-10-09 21:22:22|   55489|Jansen XMM-Newton PS|Fred          | 2002-11-16|Y              |  0.006 (SWIFTJ1921.1-5842)|
|0903041001|processed|2E1923.7+5037       |19 25 02.17|+50 43 13.8|2022-12-03 12:06:45|   26700|Koss                |Michael       | 2023-12-30|N              |  0.002 (SWIFTJ1925.0+5041)|
|0602840101|archived |NVSS 193013+341047  |19 30 13.86|+34 10 50.0|2009-05-16 18:00:48|   16916|Winter              |Lisa          | 2010-06-01|Y              |  0.020 (SWIFTJ1930.5+3414)|
|0891010201|archived |1H 1934-063         |19 37 32.99|-06 13 04.8|2021-10-25 11:32:30|  127000|Fabian              |Andrew        | 2022-11-15|Y              |  0.009 (SWIFTJ1937.5-0613)|
|0761870201|archived |IGR J19378-0617     |19 37 32.99|-06 13 04.8|2015-10-01 15:31:18|  141400|Kara                |Erin          | 2016-10-15|Y              |  0.009 (SWIFTJ1937.5-0613)|
|0891010101|archived |1H 1934-063         |19 37 32.99|-06 13 04.8|2021-10-23 11:29:56|  127500|Fabian              |Andrew        | 2022-11-15|Y              |  0.009 (SWIFTJ1937.5-0613)|
|0550451701|archived |IGR J19378-0617     |19 37 32.88|-06 13 04.8|2009-04-28 10:52:09|   17914|Bassani             |Loredana      | 2010-05-26|Y              |  0.036 (SWIFTJ1937.5-0613)|
|0550453101|archived |IGR J19378-0617     |19 37 32.88|-06 13 04.8|2009-04-28 09:41:09|    3126|Bassani             |Loredana      | 2010-05-26|Y              |  0.036 (SWIFTJ1937.5-0613)|
|0903030201|processed|NGC 6860            |20 08 46.86|-61 05 59.7|2023-03-17 23:15:25|    7000|Mehdipour           |Missagh       | 2999-01-01|N              |  0.004 (SWIFTJ2009.0-6103)|
|0903030101|observed |NGC 6860            |20 08 46.86|-61 05 59.7|2023-03-18 01:12:05|  126100|Mehdipour           |Missagh       | 2999-01-01|N              |  0.004 (SWIFTJ2009.0-6103)|
|0312192201|archived |NGC 6860 SWIFT      |20 08 46.90|-61 06 00.7|2006-03-19 09:56:49|   12209|Schartel (DDT)      |Norbert       | 2007-06-29|Y              |  0.015 (SWIFTJ2009.0-6103)|
|0552170301|archived |NGC 6860            |20 08 46.90|-61 06 00.7|2009-03-29 13:01:03|  123347|Mushotzky           |Richard       | 2010-04-21|Y              |  0.015 (SWIFTJ2009.0-6103)|
|0552170501|archived |NGC 6860            |20 08 46.90|-61 06 00.7|2009-03-29 11:43:50|    4826|Mushotzky           |Richard       | 2010-04-21|Y              |  0.015 (SWIFTJ2009.0-6103)|
|0200910201|archived |4C+74.26            |20 42 37.30|+75 08 02.0|2004-02-06 13:57:42|   33912|BALLANTYNE          |D.R.          | 2005-04-17|Y              |  0.007 (SWIFTJ2042.3+7507)|
|0601390201|archived |Mrk 509             |20 44 09.74|-10 43 24.7|2009-10-15 06:36:55|   60915|Kaastra             |Jelle         | 2010-12-09|Y              |  0.002 (SWIFTJ2044.2-1045)|
|0601390701|archived |Mrk 509             |20 44 09.74|-10 43 24.7|2009-11-06 07:18:02|   63120|Kaastra             |Jelle         | 2010-12-09|Y              |  0.002 (SWIFTJ2044.2-1045)|
|0306090101|archived |Mrk509              |20 44 09.74|-10 43 24.5|2005-10-16 06:54:17|    4475|Cappi               |Massimo       | 2007-05-21|Y              |  0.004 (SWIFTJ2044.2-1045)|
|0306090401|archived |Mrk509              |20 44 09.74|-10 43 24.5|2006-04-25 19:55:46|   69952|Cappi               |Massimo       | 2007-05-21|Y              |  0.004 (SWIFTJ2044.2-1045)|
|0306090301|archived |Mrk509              |20 44 09.74|-10 43 24.5|2005-10-20 00:05:08|   47082|Cappi               |Massimo       | 2007-05-21|Y              |  0.004 (SWIFTJ2044.2-1045)|
|0306090201|archived |Mrk509              |20 44 09.74|-10 43 24.5|2005-10-18 00:13:10|   85914|Cappi               |Massimo       | 2007-05-21|Y              |  0.004 (SWIFTJ2044.2-1045)|
|0601390301|archived |Mrk 509             |20 44 10.72|-10 43 20.6|2009-10-19 15:37:51|   63815|Kaastra             |Jelle         | 2010-12-09|Y              |  0.247 (SWIFTJ2044.2-1045)|
|0601390801|archived |Mrk 509             |20 44 10.72|-10 43 20.6|2009-11-10 08:59:41|   60918|Kaastra             |Jelle         | 2010-12-09|Y              |  0.247 (SWIFTJ2044.2-1045)|
|0130720101|archived |Mkn509              |20 44 08.99|-10 43 15.0|2000-10-25 04:22:29|   31636|Turner              |Martin        | 2001-08-08|Y              |  0.248 (SWIFTJ2044.2-1045)|
|0130720201|archived |Mkn509              |20 44 08.99|-10 43 15.0|2001-04-20 10:35:41|   44407|Turner              |Martin        | 2001-09-23|Y              |  0.248 (SWIFTJ2044.2-1045)|
|0130720401|archived |Mkn509              |20 44 08.99|-10 43 15.0|2001-04-20 08:10:31|    8337|Turner              |Martin        | 2001-06-27|Y              |  0.248 (SWIFTJ2044.2-1045)|
|0601390901|archived |Mrk 509             |20 44 08.77|-10 43 28.8|2009-11-14 08:44:33|   60915|Kaastra             |Jelle         | 2010-12-09|Y              |  0.250 (SWIFTJ2044.2-1045)|
|0601390401|archived |Mrk 509             |20 44 08.77|-10 43 28.8|2009-10-23 05:59:02|   60917|Kaastra             |Jelle         | 2010-12-09|Y              |  0.250 (SWIFTJ2044.2-1045)|
|0601391001|archived |Mrk 509             |20 44 11.69|-10 43 16.6|2009-11-18 02:25:56|   65517|Kaastra             |Jelle         | 2010-12-09|Y              |  0.495 (SWIFTJ2044.2-1045)|
|0601390501|archived |Mrk 509             |20 44 11.69|-10 43 16.6|2009-10-29 07:12:55|   60919|Kaastra             |Jelle         | 2010-12-09|Y              |  0.495 (SWIFTJ2044.2-1045)|
|0601391101|archived |Mrk 509             |20 44 07.80|-10 43 32.8|2009-11-20 07:57:54|   62820|Kaastra             |Jelle         | 2010-12-09|Y              |  0.498 (SWIFTJ2044.2-1045)|
|0601390601|archived |Mrk 509             |20 44 07.80|-10 43 32.8|2009-11-02 03:03:46|   62814|Kaastra             |Jelle         | 2010-12-09|Y              |  0.498 (SWIFTJ2044.2-1045)|
|0762920401|archived |ESO 464-G016        |21 02 23.68|-28 10 29.0|2016-04-11 04:49:04|   24000|Koss                |Michael       | 2017-05-10|Y              |  0.023 (SWIFTJ2102.6-2810)|
|0765000301|archived |A3733               |21 01 48.68|-28 02 06.0|2015-11-13 21:54:51|   18400|Reiprich            |Thomas        | 2016-12-08|Y              | 11.404 (SWIFTJ2102.6-2810)|
|0741580801|archived |ABELL 3733          |21 01 47.96|-28 02 06.0|2014-11-13 23:23:02|   15800|Lovisari            |Lorenzo       | 2015-11-30|Y              | 11.512 (SWIFTJ2102.6-2810)|
|0306320301|archived |IGR J21247+5058     |21 24 39.31|+50 58 25.9|2005-05-05 11:01:17|    4078|Ribo                |Marc          | 2006-11-30|Y              |  0.010 (SWIFTJ2124.6+5057)|
|0306320101|archived |IGR J21247+5058     |21 24 39.31|+50 58 25.9|2005-05-05 12:30:34|   11815|Ribo                |Marc          | 2006-11-30|Y              |  0.010 (SWIFTJ2124.6+5057)|
|0306320201|archived |IGR J21247+5058     |21 24 39.31|+50 58 25.9|2005-11-06 22:50:05|   27812|Ribo                |Marc          | 2006-11-30|Y              |  0.010 (SWIFTJ2124.6+5057)|
|0728360101|archived |IG RJ21247+5058     |21 24 39.17|+50 58 24.0|2014-07-19 06:53:18|   22500|Molina              |Manuela       | 2015-07-28|Y              |  0.044 (SWIFTJ2124.6+5057)|
|0601741901|archived |SWIFT J2127.4+5654  |21 27 45.61|+56 56 34.8|2009-11-11 03:23:42|   24344|Bassani             |Loredana      | 2010-11-30|Y              |  0.030 (SWIFTJ2127.4+5654)|
|0655450201|archived |SWIFT J2127.4+5654  |21 27 45.68|+56 56 31.6|2010-11-29 17:30:23|    4225|Miniutti            |Giovanni      | 2011-12-21|Y              |  0.068 (SWIFTJ2127.4+5654)|
|0693781701|archived |SWIFT J2127.4+5654  |21 27 45.68|+56 56 31.6|2012-11-04 17:33:38|  135516|Matt                |Giorgio       | 2013-11-22|Y              |  0.068 (SWIFTJ2127.4+5654)|
|0693781801|archived |SWIFT J2127.4+5654  |21 27 45.68|+56 56 31.6|2012-11-06 17:25:48|  135513|Matt                |Giorgio       | 2013-11-22|Y              |  0.068 (SWIFTJ2127.4+5654)|
|0655450101|archived |SWIFT J2127.4+5654  |21 27 45.68|+56 56 31.6|2010-11-29 18:59:35|  131013|Miniutti            |Giovanni      | 2011-12-21|Y              |  0.068 (SWIFTJ2127.4+5654)|
|0693781901|archived |SWIFT J2127.4+5654  |21 27 45.68|+56 56 31.6|2012-11-08 17:18:02|   71919|Matt                |Giorgio       | 2013-11-22|Y              |  0.068 (SWIFTJ2127.4+5654)|
|0201130301|archived |CTS A08.12          |21 32 02.22|-33 42 54.0|2004-10-30 06:23:01|   46409|Santos-Lleo         |Maria         | 2006-03-04|Y              |  0.005 (SWIFTJ2132.0-3343)|
|0802200201|archived |2MASX J21344509-2725|21 34 45.12|-27 25 55.5|2017-04-16 19:15:49|   28000|Koss                |Michael       | 2018-05-11|Y              |  0.004 (SWIFTJ2134.9-2729)|
|0407021001|archived |IRAS F21325-6237    |21 36 23.11|-62 24 00.6|2006-10-15 06:31:29|   14854|Miyaji              |Takamitsu     | 2008-01-03|Y              |  0.002 (SWIFTJ2135.5-6222)|
|0407021401|archived |IRAS F21325-6237    |21 36 23.11|-62 24 00.6|2006-11-22 21:04:19|   14911|Miyaji              |Takamitsu     | 2008-01-03|Y              |  0.002 (SWIFTJ2135.5-6222)|
|0092850201|archived |PKS 2135-147        |21 37 45.23|-14 32 55.4|2001-04-28 09:54:37|   59698|Canizares           |Claude        | 2002-09-02|Y              |  0.009 (SWIFTJ2137.8-1433)|
|0092850401|archived |PKS 2135-147        |21 37 45.23|-14 32 55.4|2001-04-28 06:46:25|   10919|Canizares           |Claude        | 2002-09-02|Y              |  0.009 (SWIFTJ2137.8-1433)|
|0555321001|archived |1RXSJ213944.3+595016|21 39 44.32|+59 50 17.0|2008-05-11 15:51:17|   18413|Fox                 |Derek         | 2009-06-20|Y              |  0.088 (SWIFTJ2139.7+5951)|
|0555321101|archived |1RXSJ213944.3+595016|21 39 44.32|+59 50 17.0|2008-05-11 21:17:00|    7326|Fox                 |Derek         | 2009-06-20|Y              |  0.088 (SWIFTJ2139.7+5951)|
|0650591701|archived |RX J2135.9+4728     |21 35 55.00|+47 28 23.0|2010-11-11 19:49:19|   26818|Bassani             |Loredana      | 2011-12-01|Y              |  0.166 (SWIFTJ2156.1+4728)|
|0650592101|archived |RX J2135.9+4728     |21 35 55.00|+47 28 23.0|2010-11-11 18:49:02|    2289|Bassani             |Loredana      | 2010-11-11|Y              |  0.166 (SWIFTJ2156.1+4728)|
|0200430201|archived |NGC7212             |22 07 01.99|+10 14 00.0|2004-05-20 05:46:12|   14216|GUAINAZZI           |MATTEO        | 2005-06-11|Y              |  0.014 (SWIFTJ2207.3+1013)|
|0103660301|archived |Mark 304            |22 17 12.08|+14 14 21.0|2002-05-12 11:56:35|   47294|Aschenbach          |Bernd         | 2003-06-08|Y              |  0.044 (SWIFTJ2217.0+1413)|
|0103660401|archived |Mark 304            |22 17 12.08|+14 14 21.0|2002-05-12 10:12:10|    5935|Aschenbach          |Bernd         | 2003-06-08|Y              |  0.044 (SWIFTJ2217.0+1413)|
|0090050601|archived |3c445               |22 23 49.60|-02 06 12.0|2001-12-06 04:57:12|   23861|Grandi              |Paola         | 2003-01-24|Y              |  0.020 (SWIFTJ2223.9-0207)|
|0884000101|processed|3C 445              |22 23 49.67|-02 06 13.0|2022-11-24 12:22:07|  114200|Di Gesu             |Laura         | 2023-12-19|N              |  0.032 (SWIFTJ2223.9-0207)|
|0744490601|archived |Mrk 915             |22 36 46.48|-12 32 43.0|2014-12-12 12:26:08|   57600|Ballo               |Lucia         | 2016-01-11|Y              |  0.006 (SWIFTJ2236.7-1233)|
|0744490401|archived |Mrk 915             |22 36 46.48|-12 32 43.0|2014-12-02 13:08:13|  135000|Ballo               |Lucia         | 2016-01-11|Y              |  0.006 (SWIFTJ2236.7-1233)|
|0744490501|archived |Mrk 915             |22 36 46.48|-12 32 43.0|2014-12-07 07:46:06|   69300|Ballo               |Lucia         | 2016-01-11|Y              |  0.006 (SWIFTJ2236.7-1233)|
|0883210401|archived |ESO406-4            |22 42 33.37|-37 11 07.6|2021-11-21 07:57:00|   24000|Koss                |Michael       | 2022-12-20|Y              |  0.001 (SWIFTJ2242.4-3711)|
|0109070501|archived |REJ2248-511         |22 48 41.22|-51 09 54.0|2001-04-21 18:52:01|    9905|Mason               |Keith         | 2002-12-05|Y              |  0.338 (SWIFTJ2248.7-5109)|
|0109070601|archived |REJ2248-511         |22 48 41.22|-51 09 54.0|2001-10-31 10:49:43|   15393|Mason               |Keith         | 2002-12-05|Y              |  0.338 (SWIFTJ2248.7-5109)|
|0109070401|archived |REJ2248-511         |22 48 41.22|-51 09 54.0|2000-10-26 02:29:27|   17610|Mason               |Keith         | 2002-12-05|Y              |  0.338 (SWIFTJ2248.7-5109)|
|0510380101|archived |REJ2248-511         |22 48 32.80|-51 10 37.2|2007-05-15 10:37:25|   64919|Parmar XMM-Newton MM|Arvind        | 2007-05-15|Y              |  1.743 (SWIFTJ2248.7-5109)|
|0670880401|archived |PKS 2251+11         |22 54 10.40|+11 36 38.2|2011-12-18 10:48:58|   63818|Tombesi             |Francesco     | 2013-01-16|Y              |10.558 (SWIFTJ2254.2+1147A)|
|0762871101|archived |MCXC J2256.9+0532   |22 56 57.08|+05 32 49.0|2015-11-27 16:26:49|   35800|Okabe               |Nobuhiro      | 2016-12-13|Y              |  9.114 (SWIFTJ2256.5+0526)|
|0762871001|archived |MCXC J2256.9+0532   |22 56 57.08|+05 32 49.0|2015-06-22 18:23:06|   35400|Okabe               |Nobuhiro      | 2016-12-13|Y              |  9.114 (SWIFTJ2256.5+0526)|
|0113321101|archived |Dummy               |23 00 00.00|+25 00 00.0|2000-06-11 04:06:54|      69|Jansen XMM-Newton PS|Fred          | 2001-10-29|Y              |  7.855 (SWIFTJ2259.7+2458)|
|0113320701|archived |Dummy               |23 00 00.00|+25 00 00.0|2000-06-21 03:24:11|       9|Jansen XMM-Newton PS|Fred          | 2001-10-29|Y              |  7.855 (SWIFTJ2259.7+2458)|
